E02552015,2,SE,14/01/2015,201500271,10/1/2015 9:20,3,Aft right turn from Jln Ahmad Ibrahim,Corperation Rd,2,1,1,1,8,27,2,3,1,86,74,0,2,0,N,Y,Y,N,Y,NP299,14,R,"SBS3813C, Left window glass panel (aft exit door) shattered",I was driving along Jln Ahmad Ibrahim with about 15 pax. As I was driving and turning right aft the junc of Corporation Rd I heard a very “loud” sound coming from the centre of my bus.I stop the bus and one of the pax came to inform me that one of my pax is injured at his left ear while the other pax had a slight cut on his top left hand. I then noticed that centre left window glass had a big hole.I was shown a stone by the pax that had the ear injuries and this stone had caused the big hole in bus window. I was informed by some of the pax that the cause of the damaged by a stone which was caused by grass cutting activities over there.EOCC was informed and ambulance activated to the scene. 2 of my pax were conveyed to NUH. Thats all.,,Was on split shift (rest time short),amoppr10,14/01/2015 10:07,,14/01/2015 10:07,,N,743
E02762015,2,SE,14/01/2015,201500272,10/1/2015 13:16,1,Left turn Lrg 1 Geylang,Lrg 1 Geylang,1,1,1,1,16,27,2,3,1,70,54,0,0,0,N,Y,Y,N,Y,NP168,14,R,"SBS8515E, Right side mirror tilted",I was driving bus svc 26 along Geylang Lrg 1 going towards Sims Ave. There was abt 20 pax onboard my bus and when I was at the utmost left lane of Geylang Lrg 1 I felt a bang on the right front of my bus.I alighted from my bus and I noticed that a silver pickup (GBB186M) had collided onto my bus. My bus sustained right side mirror tilted. There was no damaged to the said lorry. Bus continued service after consulted CRS.Lorry driver refused to provide any particulars and left scene. Thats all.,,Was on duty.,amoppr10,14/01/2015 14:54,,14/01/2015 14:54,,N,497
E02832015,2,SE,14/01/2015,201500274,14/01/2015 11:30,1,BEDOK RESERVOIR RD & KAKI BUKIT AVE 1 JU,BEDOK RESERVOIR RD,1,1,1,1,13,27,3,2,1,70,54,0,0,0,N,Y,Y,N,N,,14,R,REAR FRONT DMG,I was turning right at the Bedok Reservoir Road Traffic junction. On my right side there was a car (SJH8467Z). The lane in which the car was in can only turned right and cannot go straight. But the car go straight resulting in our vehicles side swipeThe car driver admitted fault and expressed interest in settlement. No injury. That s all.,,,edsfof02,14/01/2015 16:02,edsfof02,14/01/2015 16:04,,N,340
W02712015,2,SW,14/01/2015,201500275,13/01/2015 18:39,3,Tg Kling Rd b/stop opp Natsteel,Tg Kling Rd,1,1,1,1,6,42,1,2,5,70,54,0,0,0,N,Y,N,N,N,,21,R,SBS3207C - Right front v/m assy damaged ( BLRG ),Along Tg Kling Rd there were buses stopping in-bet b/stop awaiting to fetch their workers. I then stopped at said b/stop for boarding paxs. Paxs activities still on when I heard sound came from my right front v/m its was a pte bus PA9878Etravelling beside my bus & also encroached opp dir lane & had its left front v/m collided into the right front v/m of my bus. I alighted to check. WOCC informed to wait for tow truck. 3P wish to settle the matter exchange particulars Tow truckarr & my bus was then towed back to SLBP.,,,jradaa01,14/01/2015 14:15,jradaa01,14/01/2015 14:22,,N,522
E02962015,2,SE,15/01/2015,201500286,15/01/2015 07:00,1,BEDOK RESERVOIR ROAD BUS STOP,BEDOK RESERVOIR ROAD,2,1,1,1,5,42,4,1,5,86,81,0,0,0,N,Y,N,N,Y,G/2015,14,R,NO DMG,I stopped at the  Bedok Reservoir road  bus stop 84501 when I noticed an old chinese man 80 yrs running towards my bus. I waited for him to board the bus. After he boarded I told him to take a seat at the elderly seat. While I moved there was apassenger knocked my window. I stopped the bus and heard a loud bang. I turned my head and saw the old chinese man fell down. He was conscious and not bleeding but unable to stand up. Ambulance was activated to convey him to CGH. That s all.,,,edsfof02,15/01/2015 13:44,,15/01/2015 13:44,,N,485
E03082015,2,SE,16/01/2015,201500292,9/1/2015 15:44,4,LOYANG AVE,LOYANG AVE,3,1,1,1,17,33,3,2,5,85,58,0,0,0,N,Y,Y,N,N,,21,R,EXIT DR GLASS PANEL DMG,I was travelling along Loyang Ave when suddenly the exit door right glass shattered. I do not know the what causes it. There was no glass cutting activities nearby. No injury. That s all,,MANUAL FORM FROM RG,edsfof02,16/01/2015 09:19,,16/01/2015 09:19,,N,186
W02862015,2,SW,15/01/2015,201500293,9/1/2015 19:30,3,"bstop 21km, river valley road",river valley road,2,1,1,1,9,42,2,3,5,86,82,0,0,0,N,Y,Y,N,Y,J/2015,21,R,"sbs9610G - BMRG, cctv",I was attending at said bstop for pax act. When I opened the door the exit door hit onto a F/Caucasian pax right foot who was standing too close the exit door. Aft noticing the incident I alighted and attended to her. I noticed slight bleeding onthe outside of her right foot. I did first aid on her. I asked if she needs AMB but she refused. I informed OCC. Once done she alighted w/ her husband. I cont svc and drove off.,,OCC only told BC to report to RG. BC was informed to report incident at District by RG on 13/01.,wdssof01,15/01/2015 10:32,,15/01/2015 10:32,,N,423
E02922015,2,SE,15/01/2015,201500298,13/01/2015 17:15,2,BALESTIER ROAD BUS STOP 50209,BALESTIER ROAD,2,1,1,1,7,42,4,2,5,86,81,0,0,0,N,Y,N,N,Y,F/2015,21,R,NO DMG,I stopped at a bus stop 50209 along Balestier Road to alight passengers. After I left the place heard a bang sound. I stopped my bus at the road side. Upon checking found that an aunty fell down on board. She did not require ambulance. No injury.That s all.,,,edsfof02,15/01/2015 11:54,,15/01/2015 11:54,,N,257
E02972015,2,SE,15/01/2015,201500299,13/01/2015 17:55,3,AMK AVE 1 BUS STOP 4.9 KM,AMK AVE 1,3,1,1,1,5,33,4,2,5,83,58,0,0,0,N,Y,Y,N,N,,21,R,RIGHT BODY WINDOW GLASS BROKEN,I stopped at a bus stop (4.9km)  along AMK AVE 1. Suddenly I heard a loud bang. Upon checking found that the right side body glass window broken. No injury. That s all.,,,edsfof02,15/01/2015 14:01,,15/01/2015 14:01,,N,168
W02142015,2,SW,12/1/2015,201500305,11/1/2015 20:10,2,C'wealth Ave West T Ghim Moh Rd,C'wealth Ave West,1,1,1,1,13,25,2,3,1,70,51,0,0,0,N,Y,Y,N,N,,23,R,"sbs3000G - front NS bumper dented, HCRG, cctv",I was along the extreme left lane of Cwealth Ave West twds Cwealth Ave. On reaching said junctn the t/light is green in my favour. When I was in the middle of said junctn suddenly a carSGP1462B made a right turn from the opp direction into mypath. I could not stop in time. As a result front of my bus collided into the nearside center of said car. I informed OCC. Aft particualrs exchanged I was instructed to RTD. No injury. that is all,,,wdssof01,12/1/2015 13:44,,12/1/2015 13:44,,N,438
E02432015,2,SE,13/01/2015,201500306,11/1/2015 20:30,2,NEW BRIDGE TERMINAL,NEW BRIDGE TERMINAL,3,1,3,2,11,38,1,2,5,91,67,0,0,0,N,Y,Y,N,N,,23,R,REAR RIGHT SIDE LIGHTS DMG,I was reversing from a parking lot when my bus touched the wall behind. I was the mentor doing training BC for svc 120. No injury. That s all.,,,edsfof02,13/01/2015 14:26,,13/01/2015 14:26,,N,142
E02982015,2,SE,15/01/2015,201500309,15/01/2015 11:15,3,ORCHARD RD & GRANGE RD JUNCTION,ORCHARD RD,1,1,1,1,9,27,1,1,1,70,54,0,0,0,N,Y,Y,N,N,,23,R,RIGHT BODY SCRATCHES,There was a traffic police directing traffic flow. At that time my bus and another taxi (SHC1241D) was turning together from Orchard Road into Grange Road. Duringturning our vehicles side swipe. Both of us do not know who was at fault. The taxi driver told me the traffic junction had CCTV. No injury. That s all,,,edsfof02,15/01/2015 14:23,edsfof02,15/01/2015 14:24,,N,312
E03092015,2,SE,16/01/2015,201500310,15/01/2015 13:50,2,TAMPNES AVE 5,TAMPINES CENTRAL 2,2,1,1,1,11,25,2,1,1,83,58,0,0,0,N,Y,N,N,N,,23,R,ENTRANCE GLASS DOOR PANEL SHATTERED,I was turning left at Junction of Tampines Central 2 to Tampines Ave 5. After I turned I heard a loud bang sound I turned my head to checked behind thinking something dropped. After I turned back I saw the entrance glass door panel has shattered.I stopped at b/stop 76059 and alighted 2 onboard paxs. After that I called EOCC to informed.. EOCC told me to alight the remaining paxs and await CRS..  CRS arrived clean up and told me to drive bus back to BNWS.I dont know what causes this. There is no grass cutting activities too.,,,edbsrm01,16/01/2015 10:12,,16/01/2015 10:12,,N,529
W03272015,2,SW,19/01/2015,201500311,16/01/2015 07:30,1,"TPE, pnuggol bridge",TPE,1,1,1,1,3,33,2,3,5,90,72,0,0,0,N,Y,Y,N,N,,23,R,"sbs3716A - front center w/screen cracked, HCRG, cctv",I was on the extreme left lane on TPE twds Wdlands Int when suddenly I heard a crack sound. I discovered that my front center w/screen had a hole. I called OCC but no reply so I cont svc. That is all. no inj.,,,wdssof01,19/01/2015 08:31,,19/01/2015 08:31,,N,208
E03232015,2,SE,16/01/2015,201500312,16/01/2015 07:30,1,BUKIT BATOK WEST AVE 3 & BUKIT BATOK ROA,BUKIT BATOK WEST AVE 3,1,1,1,1,3,25,1,2,1,70,54,0,0,0,N,Y,Y,N,N,,23,R,RIGHT FRONT PAINT PEEL OFF,My bus and another car (SDN9108T) was turning left from Bukit  Batok West Ave 3 into Bukit Batok Road when the car cut into my lane and side swipe my bus. The driver told me the road was too narrow. She told me to claim Insurance. No injury.That s all.,,,edsfof02,16/01/2015 16:57,edsfof02,19/01/2015 18:03,,N,252
E03212015,2,SE,16/01/2015,201500318,14/01/2015 08:30,1,TELOK BLANGAH HEIGHTS,TELOK BLANGAH HEIGHTS,2,1,1,1,7,33,3,2,5,86,78,0,1,0,N,Y,N,N,Y,T/2015,14,R,NO DMG,As I slowed down while approaching the bus stop along Telok Blangah Heights an elderly passenger stood up before the bus had stopped and approached the front of the bus next ro me in order to alight from the front door. As I applied the brakes helost balance and his chest collided with the DDU machine beside me and he also had a slight bleeding on his lips. He was holding a walking stick. Ambulance was activated and convey him to hospital. No other injury. That s all.  /* passenger :Lee Sar Bah Tel : 62976546 */,,,edsfof02,16/01/2015 16:25,,16/01/2015 16:25,,N,517
E03612015,2,SE,19/01/2015,201500320,14/01/2015 11:31,1,JURONG WEST AVE 2 BUS STOP 21381,JURONG WEST AVE 2,2,1,1,1,11,42,4,2,5,86,78,0,0,0,N,Y,N,N,Y,F/2015,14,R,NO DMG,On 16/01/2015 my RM informed me of a complaint against me regarding an incident of a female passenger fell inside the bus on 14/01/2015 . I informed my RM that on that day no one approached me for assistance. Also there was no noise of anycommotiobus. I recalled  only a female malay subject boarded my bus carrying a small child and a baby pram. The female subject was standing with the child and did not sit down. I did not know whether she was the one making the complaint.That s all.,,Due to weekend,edsfof02,19/01/2015 16:31,,19/01/2015 16:31,,N,487
W03542015,2,SW,19/01/2015,201500325,18/01/2015 09:24,1,Changi Rd - infront of shops houses,Changi Rd ( 3.8 KM ),1,1,1,1,9,33,2,1,5,70,54,0,0,0,N,N,N,N,N,,14,R,SBS7583P - Rear right portion no damaged ( CLRG ),I was driving my bus at the bus lane Changi Rd & I saw there were m/cars stopping at the roadside infront of shops hses. On seeing I then filtered to the right & I was travelling in-bet 2 lanes heading twds infront b/stop 3.8 KM. Aft I had overtookthe stopping cars I kept back to my lane at this moment from my right front v/m & I noticed a black m/car was behind closed to the rear right of my bus I did not see any contact so I cont moving twds said b/stop. At said b/stop I someoneknocking at my side window & I saw it was a m/chinese I opened my side window & he alleged that my bus had hit his car. I alighted to check & saw said car left front v/m was damaged & I cannot told me which part of my bus had hit his v/m. WOCCinformed exchange particulars & cont my svc.,,,jradaa01,19/01/2015 15:13,,19/01/2015 15:13,,N,772
W03512015,2,SW,19/01/2015,201500328,18/01/2015 16:39,2,"beach rd, B01621",beach road,1,1,1,1,3,42,3,3,5,70,60,0,0,0,N,Y,Y,N,N,,14,R,"sbs6738S - RHS rear signal light cover cracked, SGRG, cctv",I was attending to pax act when I felt an impact from the rear. I alighted to check and saw a TranscabSHD9346C had hit my bus. That is all,,,wdssof01,19/01/2015 14:49,,19/01/2015 14:49,,N,138
E03332015,2,SE,19/01/2015,201500343,16/01/2015 19:28,2,KEPPEL ROAD,KEPPEL ROAD,1,1,1,1,10,33,1,1,5,70,54,0,0,0,N,Y,Y,N,N,,26,R,ND DMG,I was driving along lane 2 along Keppel Road when a driver of a car (SGM9012E) waved to me. We stopped and she told me that my bus side swipe her car left view mirror. I not awared that there was an accident. No injury. That s all.,,,edsfof02,19/01/2015 09:37,,19/01/2015 09:37,,N,231
W03582015,2,SW,19/01/2015,201500345,17/01/2015 13:30,1,Dunearn Rd,Dunearn Rd,1,2,1,1,12,33,1,1,1,70,52,0,0,0,N,Y,Y,N,Y,T/2015,21,R,"sbs8312Z - front w/screen crack, SGRG, cctv",I was driving alg Dunearn Rd heading twds city. There were abt 30 pax in my bus. Traffic was heavy and slow moving. I was behind another bus PA7780R when suddenly it jammed brake. Upon seeing this I too followed but could not stop in timethus my bus collided into the rear of PA7780R. I check pax for injuries. I was informed that a M/pax had fell off his seat and feeling pain on the back of his head. He refused med attn. I told other pax to transfered to next bus. OCC informed.I proceed to next bstop as not to obstruct traffic. The same M/pax informed me again of pain at the back of his head. I informed OCC and AMB was activated. Said pax was conveyed TTSH. I exchange particulars of driverPA7780R and the conveyed pax.TP attended scene.,,,wdssof01,19/01/2015 16:03,,19/01/2015 16:03,,N,744
E03912015,2,SE,20/01/2015,201500347,20/01/2015 06:23,1,TOA PAYOH INT.,TOA PAYOH INT.,3,1,1,1,3,37,4,1,5,70,54,0,0,0,N,Y,N,N,N,,23,R,NO DMG,My bus was stationary in the parking lot in Toa Payoh int. when it was side swipe by another bus (SBS6399LSVC 141). The accident happened when the latter was entering into the parking lot. I was not inside the bus. No injury. That s all.,,,edsfof02,20/01/2015 15:45,,20/01/2015 15:45,,N,237
W03782015,2,SW,20/01/2015,201500347,20/01/2015 06:10,3,toa payoh int,toa payoh int,3,1,1,1,2,37,1,1,5,70,54,0,0,0,N,Y,Y,N,N,,23,R,"sbs6399L- L.v/m glass dropped,SGRG      sbs8808K,svc231",I was driving into p/lot when my L.v/m grazed the R.v/m of stationary SBS8808Ksvc231. no inj. that is all,,,wdssof01,20/01/2015 11:01,,20/01/2015 11:01,,N,105
E03802015,2,SE,20/01/2015,201500348,19/01/2015 19:30,2,GEYLANG RD & PAYA LEBAR RD JUNCTION,GEYLANG ROAD,1,1,1,1,11,27,1,2,1,70,54,0,0,0,N,Y,Y,N,N,,23,R,RIGHT SIDE REAR DMG,My bus and another car (SJK8371A) was turning right from Geylang Road into Paya Lebar road when our vehicles side swipe. The car was on my right side. Do not know who was at fault. No injury. That s all.,,,edsfof02,20/01/2015 11:51,,20/01/2015 11:51,,N,203
E03982015,2,SE,21/01/2015,201500349,20/01/2015 07:25,3,YISHUN INT.,YISHUN INT.,3,1,1,1,5,37,4,1,5,85,58,0,0,0,N,Y,Y,N,N,,23,R,EXHAUST CATALYTIC CONVERTER DMG,I parked my bus in Yishun Int. During break time a malay colleague and me saw the damages on my bus and . I called EOCC. I wish to state that I did not involve in any accident. No injury. That  s all.,,,edsfof02,21/01/2015 11:05,,21/01/2015 11:05,,N,200
W03902015,2,SW,20/01/2015,201500351,19/01/2015 17:20,2,"wdlands road, B45139",woodlands road,1,1,1,1,3,42,3,2,5,70,54,0,0,0,N,Y,Y,N,N,,23,R,"sbs8202H - front RHs bumper damaged, SGRG, cctv",I was abt to turn out from bstop a a very slow speed when said vehicle came from my right crossed over to my way and hit onto my bus. that is all,,,wdssof01,20/01/2015 15:36,,20/01/2015 15:36,,N,145
W03692015,2,SW,20/01/2015,201500352,19/01/2015 16:44,2,Kg Bahru Rd x Mt Faber Rd & Kg Bahru Rd,Kg Bahru Rd,1,1,1,1,3,27,3,2,1,70,54,0,0,0,N,Y,N,N,N,,23,R,SBS7469U -  Right rear body panel scratches ( JERG ),I was driving my bus at the 1st left lane of Kg Bahru Rd heading to infront t/light junct Mt Faber Rd & Kg Bahru Rd. It was green light. I drove out & turned right into said junct. & brake to check opp dir any oncoming m/veh at this moment from myrightside v/m & noticed behind a m/car SJD2131C at 1st right outer lane drove at fast sped  I then stopped  my bus & to let said car to turn right but said car had its front left corner portion grazed against the right rear portion of my bus.For the safety I moved away turned right & then stopped at roadside. Said car then stopped behind my bus. WOCC informed & cont my svc.,,,jradaa01,20/01/2015 09:43,,20/01/2015 09:43,,N,623
E03722015,2,SE,20/01/2015,201500353,19/01/2015 15:25,2,CHANGI VILLAGE ROAD,CHANGI VILLAGE ROAD,3,1,1,1,1,33,3,2,5,85,58,0,0,0,N,Y,Y,N,N,,23,R,FRONT WINDSCREEN CRACKED,As I was driving along Changi Village Road I noticed the front left side windscreen cracked. I was not involved in any accident. No injury. That s all.,,,edsfof02,20/01/2015 10:13,,20/01/2015 10:13,,N,151
E03702015,2,SE,20/01/2015,201500354,19/01/2015 12:20,3,GEYLANG ROAD BUS STOP 80089,GEYLANG ROAD,2,1,1,1,2,42,3,1,5,73,68,0,0,0,N,Y,N,N,Y,T/2015,23,R,NO DMG,I was driving along 2nd left lane of the 4 lanes in Geylang road. After that I switched to the exreme left lane then came to a halt at bus stop (80089). I saw a pedestrian on the left lane walking. After I stopped at the bus stop the pedestrian.approached me and claimed that I had hit him. I wish to state that my bus did not hit him and I did not feel any impact. Also I did not exchange particulars with the pedestrian. Ambulance activated but pedestrian was not convey to hospital.That s all.,,,edsfof02,20/01/2015 09:55,,20/01/2015 09:55,,N,496
E03392015,2,SE,19/01/2015,201500355,19/01/2015 08:42,3,Bef Left turn from Ang Mo Kio Ave 3,Ang Mo Kio Ave 3,3,1,1,1,6,27,2,1,1,70,54,0,0,0,N,Y,Y,N,N,,23,R,"SBS6449B, Left v/mirror dangling",During incident period I intend to make a left turn from Ang Mo Kio Ave 3 into Ang Mo Kio Ave 8 when my bus sideswipe with the front bus (SBS6313J 86). The said bus sustained damaged on rear w/screen. No one was injured.We then returned our bus to interchange. Photo taken by ARM. Thats all.,,,amoppr10,19/01/2015 12:16,amoppr10,19/01/2015 14:58,,N,291
E03562015,2,SE,19/01/2015,201500355,19/01/2015 08:45,1,AMK AVE 3 & 8 JUNCTON,AMK AVE 3,3,1,1,1,7,27,2,2,1,70,60,0,0,0,N,Y,Y,N,N,,23,R,REAR WINDSCREEN DMG,After turning left from AMK ave 3 into AMK Ave 8 my bus stopped at the pedestrian crossing. Suddenly heard a loud sound. Upon checking found that another bus (SBS6449B SVC 269) hit my rear. No injury. That s all.,,,edsfof02,19/01/2015 15:44,,19/01/2015 15:44,,N,212
W03842015,2,SW,20/01/2015,201500357,19/01/2015 10:50,3,SKI near altar,sengkang interchange,3,1,1,1,8,37,2,1,5,85,73,0,0,0,N,Y,Y,N,N,,23,R,"sbs8249Z - corner panel damaged, SKRG, cctv",I was searching for p/lot when I saw a crane vehicle located at the corner of the Chinese altar area. I moved to the corner of asid area when my bus grazed the warning light of said crane. The location was too narrow for me to move. no inj.,,,wdssof01,20/01/2015 13:43,,20/01/2015 13:43,,N,240
E03772015,2,SE,20/01/2015,201500358,19/01/2015 14:30,2,PASIR RIS INT.,PASIR RIS INT.,3,1,1,1,1,37,4,1,5,91,73,0,0,0,N,Y,Y,N,N,,23,R,FRONT LEFT PANEL DMG,As I was moving out of the parking lot in Pasir Ris Int. my bus side swipe with the concrete barrier. No injury. That s all.,,,edsfof02,20/01/2015 10:58,,20/01/2015 10:58,,N,124
W03932015,2,SW,20/01/2015,201500359,19/01/2015 16:10,3,SLBP 3rd floor,soon lee bus park,3,1,1,1,5,39,3,1,5,91,70,0,0,0,N,Y,Y,N,N,,23,R,"sbs6699X - rear R.bumper cracked, BLRG, cctv",Over at BNVT I checked bus and saw damge. I then remembered that earlier when I reversed out from parking lot at SLBP my bus may had hit the pillar at SLBP 3rd floor. That is all,,,wdssof01,20/01/2015 16:31,,20/01/2015 16:31,,N,178
W04252015,2,SW,22/01/2015,201500368,5/1/2015 10:00,3,East Coast Rd x Tlk Kurau Rd,East Coast Rd,1,1,1,1,8,27,3,2,1,76,73,0,0,0,N,Y,N,N,N,,21,R,SBS7710P - Left rear top CCTV Camera Cover damaged ( CLRG ),On 050115 aft b/stop 10.3 KM along East Coast Rd there was a brokedown m/car at the middle junct on seeing I then kept to left  overtook said car as a result the left rear top ( CCTV camera cover ) grazed against the traffic light. At thatR/master informed me that my bus as they have view the CCTV.,,I was'nt awared my bus grazed t/light at T/junct,jradaa01,22/01/2015 12:24,,22/01/2015 12:24,,N,299
E00912015,2,SE,6/1/2015,201500369,6/1/2015 6:42,1,BISHAN INT.,BISHAN INT.,3,1,1,1,3,37,4,1,5,70,67,0,0,0,N,Y,Y,N,N,,21,R,REAR LEFT SIDE BUMPER DMG,While reversing in Bishan Int.  I accidentally hit another stationary bus (SBS8482RSVC 410W) in the parking lot. No injury. That s all.,,,edsfof02,6/1/2015 16:24,,6/1/2015 16:24,,N,135
E03892015,2,SE,20/01/2015,201500369,6/1/2015 6:42,1,BISHAN INT.,BISHAN INT.,3,1,1,1,1,37,4,1,5,70,60,0,0,0,N,Y,N,N,N,,21,R,NO DMG,My RM informed me that my unattended bus in the parking lot was hit by another bus (SBS8379G) in Bishan Int.  The latter was reversing at that time. No injury. That s all.,,I was informed on 20/01/2015 to make TAC report,edsfof02,20/01/2015 15:21,,20/01/2015 15:21,,N,171
W03552015,2,SW,19/01/2015,201500370,9/1/2015 13:40,1,Bedok North St 1- opp Bedok Ctrl Post Of,bedok north st 1,2,1,1,1,12,33,2,2,5,86,78,0,0,0,N,Y,Y,N,Y,d/2015,21,R,"sbs9444U - CLRG, no cctv",I was proceeding to 1st bstop aft Bedok Int. Aft abt 02 t/light the sound of fire hammer released sound off. I looked up a few times. When Ilooked down again I saw t/light red so I stepped on brakes abit hard. I heard sound from rear. I looked backWhen I looked down again I saw t/light red so I stepped on brakes abit hard. I heard sound from rear. I looked back and saw other pax assisting a F/Chinese pax that had fell. I proceed to the bstop. Once at the bstop I wanted to approach said paxbut she had already alighted. I cont svc. I was only told of CFMS on the 13/01.,,Bc informed of CMFS on 13/01. Bc had no time as he need to lodge PR,wdssof01,19/01/2015 15:43,,19/01/2015 15:43,,N,573
E03442015,2,SE,19/01/2015,201500371,10/1/2015 7:15,1,Parking lot,Bedok North Buspark,3,1,1,1,8,39,2,1,5,70,67,0,0,0,N,Y,Y,N,N,,21,R,"SBS6084U, Minor damaged on rear portion",During incident period I intend to perform my 1st parade check and reversing my bus a bit out from the lot as it was too near to the front bus. In the midst of reversing I felt a jerk discovered that my bus had collided onto an unattended bus(SBS 8357U) resulted the said bus sustained damaged on front w/screen. My bus sustained minor damaged on rear portion. I did report this matter to workshop & RG. Thats all.,,I was on split shift last whole week.,amoppr10,19/01/2015 14:05,,19/01/2015 14:05,,N,414
E04232015,2,SE,22/01/2015,201500372,13/01/2015 09:30,1,SERANGOON ROAD,SERANGOON ROAD,1,1,1,1,9,33,1,1,5,70,52,0,0,0,N,Y,Y,N,N,,21,R,FRONT WINDSCREEN CRACKED,There was a lorry (YL6699K) queueing behind other vehicles at the traffic junction along serangoon road. As I approached this lorry could not see the metal pipes that the lorry was carrying. As a result my bus windscreen hit the pipes. No injury.That s all.,,WOKRED AM SHIFTS. FINISHED WORK AFTER 1600 HRS,edsfof02,22/01/2015 11:47,,22/01/2015 11:47,,N,257
W02672015,2,SW,14/01/2015,201500373,14/01/2015 06:40,1,HBF int,harbourfront interchange,3,1,1,1,1,37,3,1,5,91,70,0,0,0,N,Y,Y,N,N,,21,R,"sbs6462L - rear R/tail light, body panel damaged, BMRG,cctv",Aft pax alighting I wanted to reverse out when accidentally hit the metail railing. that is all,,,wdssof01,14/01/2015 13:46,,14/01/2015 13:46,,N,95
E04242015,2,SE,22/01/2015,201500376,14/01/2015 07:04,3,NORFOLK  ROAD BUS STOP 50071,NORFOLK ROAD,2,1,1,1,5,42,4,2,5,86,82,0,0,0,N,Y,N,N,Y,F/2015,21,R,NO DMG,On 21/01/2015 I was informed of a complaint against me regarding an incident on 14/01/2015 at about 0704 hrs. The complainant claimed that I closed the door before he/she  boarded the bus and the leg was stuck between the door at one point.I wish to state the no one informed me on that day of any incident or injury. That s all.,,I WAS INFORMED ON 21/01/2015 OF THE COMPLAINT.,edsfof02,22/01/2015 12:04,edsfof02,22/01/2015 12:05,,N,329
W02792015,2,SW,14/01/2015,201500377,14/01/2015 07:33,1,BLI parking lot,boon lay interchange,3,1,1,1,4,37,1,1,5,70,54,0,0,0,N,Y,Y,N,N,,21,R,"sbs9406E - LHS v/mirror bracket broken, LHS v/mirror glass, front w/screen glass crack, front LHS body panel scratches, BLRG, no cctv",Aft pax alighting I proceed to parking lot. Traffic was heavy. I signalled right. I noticed a SMRT bus on my left when suddenly said SMRT bus TIB1097Y svc172 turned right. I horned and stopped at the same time. there was a ped crossing for BC atsaid area. SMRT bus still moved on thus causing his bus to collide with my bus. My bus was stationary at that point of time because I had stopped. I alighted. I check damage. RM Chin was at scene.I was told to RTD back to SLBP.,,,wdssof01,14/01/2015 15:02,,14/01/2015 15:02,,N,472
W03292015,2,SW,19/01/2015,201500378,17/01/2015 10:45,1,Clementi rd bef BS22.7km,clementi road,2,2,1,1,10,33,2,3,5,86,78,0,0,0,N,Y,Y,N,N,,21,R,"3695B - HCRG, cctv",I was on the extreme left lane alg Clementi Rd twds Cwealth Ave West. Bef reaching said bstop a unknown car swerved into my path from the right. On seeing this I appliead brake to stop to avoid. Due to this a F/Chinese age 50Y who was preparingto alight fell. she complained pain on her back. I inform OCC and AMB activated. She was ocnveyed to NUH.,,,wdssof01,19/01/2015 08:53,,19/01/2015 08:53,,N,349
W03572015,2,SW,19/01/2015,201500379,17/01/2015 11:00,1,Dunman Rd x Joo Chiat Rd,Dunman,1,1,1,1,9,33,3,2,5,70,53,0,0,0,N,Y,N,N,Y,T/2107,21,R,"SBS6156X - Right front v/m bent inwarded no damaged, Front right bumper cracked ( BMRG )",I was stopping my bus behind few m/vehs at the 1st right outer lane Dunman Rd junct Joo Chiat Rd awaiting for right turn arrow to appear when suddenly I heard sound came from my right front then I saw my bus right front v/m bent inwarded twds sidewindow I could not see any opp dir m/veh until I shift back my v/m then from my right front v/m then I saw a silver van had stopped quite far away from my bus & the rear blinking light was on on seeing I decided to check & I looked again at myfront v/m then I saw said van had sped off. And due to many oncoming m/vehs behind I did not alighted to check. Until when I reached BDI then I saw front right corner had cracked. WOCC informed.,,,jradaa01,19/01/2015 15:56,jradaa01,20/01/2015 06:47,,N,684
E03472015,2,SE,19/01/2015,201500381,17/01/2015 12:27,1,O/s Blk 538,Ang Mo Kio Ave 5,1,1,1,1,13,27,2,3,1,70,60,0,0,0,N,Y,Y,N,N,,21,R,"SBS7414U, Scratches on rear portion",During incident period I had stopped my bus at the traffic light junc to comply with the red traffic light when I heard a sound discovered my bus rear portion was being hit by a m/car (SGX4379Y).There were some scratches on my bus rear portion. The said car sustained damaged on front portion. No one was injured. 3P admitted is his fault and willing to compensate our company. Bus resumed service after exchanged our particulars. That’s all.,,,amoppr10,19/01/2015 14:19,amoppr10,19/01/2015 14:22,,N,442
W03422015,2,SW,19/01/2015,201500383,17/01/2015 23:30,2,jurong west st 71,jurong west st 71,1,1,1,1,18,33,3,3,5,70,54,0,0,0,N,Y,Y,N,N,,21,R,"sbs6072D - OS front cover scratches, BLRG",Aft apx act at bstop I proceed on as normal when suddenly a car SGA2590L on my right swerved into my lane thus sideswiped my front RHS. Both vehicles stopped. I alighted to check damage. Particulars exchanged. As earlier was my last bstop I contsvc as normal.,,,wdssof01,19/01/2015 13:51,,19/01/2015 13:51,,N,259
