201500254,2,SW,10/1/2015 0:45,M,FAF,118,14/01/2015,1,10/2/2015,118,1,,2,BB bus park washing bay,BB bus park washing bay,3,1,1,1,20,47,3,1,5,85,73,0,0,0,N,Y,Y,N,N,N,N,N,,,21,"sbs8202H - RHS rear v/mirror damage, SGRG",I was waiting for the washing to be completed when the brush hit onto the mirror and damaged it.,(M)(Y); Bus hit by washing machine brush.,BC reported to Rg on 12/01.,,W02442015,sfalio02,14/01/2015 15:40,sfalio02,10/2/2015 11:21
201500269,2,SE,6/1/2015 20:55,C,NAF,499,15/01/2015,1,6/2/2015,499,1,,2,Aft Hasanah Mque,Teban Gdn Rd,2,2,1,1,14,33,2,1,5,86,74,0,1,0,N,Y,N,N,Y,N,N,N,,NP299,14,"SBS7473Z, No damaged",My Rm informed me that someone had lodged complaint against me. The complaint states that on 06/01/2015 ard 2055hrs I was driving bus svc 143 along Teban Gdn Rd when I had applied the brakesI wish to state that I am unaware of this incident as no one approached me during the ride. I am also unaware of other details if the person was injured. I am lodging this report for record purpose. Thats all,(N)(N) Pax alleged injury on board,I am unaware of this incident as no one approached me during the ride.,,E02722015,sfalpr04,15/01/2015 11:44,sfalpr04,6/2/2015 13:46
201500271,2,SE,10/1/2015 9:20,C,NAF,699,15/01/2015,1,6/2/2015,699,1,,3,Aft right turn from Jln Ahmad Ibrahim,Corperation Rd,1,2,1,1,8,27,2,3,1,86,72,0,2,0,N,Y,Y,N,Y,N,N,N,,NP299,14,"SBS3813C, Left window glass panel (aft exit door) shattered",I was driving along Jln Ahmad Ibrahim with about 15 pax. As I was driving and turning right aft the junc of Corporation Rd I heard a very “loud” sound coming from the centre of my bus.I stop the bus and one of the pax came to inform me that one of my pax is injured at his left ear while the other pax had a slight cut on his top left hand. I then noticed that centre left window glass had a big hole.I was shown a stone by the pax that had the ear injuries and this stone had caused the big hole in bus window. I was informed by some of the pax that the cause of the damaged by a stone which was caused by grass cutting activities over there.EOCC was informed and ambulance activated to the scene. 2 of my pax were conveyed to NUH. Thats all.,(N)(N) Pax injured on board,Was on split shift (rest time short),,E02552015,sfalpr04,15/01/2015 11:47,sfalpr04,6/2/2015 13:57
201500272,2,SE,10/1/2015 13:16,I,NAF,218,15/01/2015,1,,,,,1,Left turn Lrg 1 Geylang,Lrg 1 Geylang,1,1,1,1,16,27,2,3,1,70,54,0,0,0,N,Y,Y,N,Y,N,N,N,,NP168,14,"SBS8515E, Right side mirror tilted",I was driving bus svc 26 along Geylang Lrg 1 going towards Sims Ave. There was abt 20 pax onboard my bus and when I was at the utmost left lane of Geylang Lrg 1 I felt a bang on the right front of my bus.I alighted from my bus and I noticed that a silver pickup (GBB186M) had collided onto my bus. My bus sustained right side mirror tilted. There was no damaged to the said lorry. Bus continued service after consulted CRS.Lorry driver refused to provide any particulars and left scene. Thats all.,(N)(N) Lorry collided onto bus,Was on duty.,,E02762015,sfalpr04,15/01/2015 11:49,sfalad02,6/2/2015 16:01
201500274,2,SE,14/01/2015 11:30,C,NAF,218,15/01/2015,1,6/2/2015,218,1,,1,BEDOK RESERVOIR RD & KAKI BUKIT AVE 1 JU,BEDOK RESERVOIR RD,1,1,1,1,13,27,3,2,1,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,14,REAR FRONT DMG,I was turning right at the Bedok Reservoir Road Traffic junction. On my right side there was a car (SJH8467Z). The lane in which the car was in can only turned right and cannot go straight. But the car go straight resulting in our vehicles side swipeThe car driver admitted fault and expressed interest in settlement. No injury. That s all.,(N)(N) Car collided onto bus,,,E02832015,sfalpr04,15/01/2015 11:51,sfalpr04,6/2/2015 14:27
201500275,2,SW,13/01/2015 18:39,C,NAF,218,15/01/2015,2,5/2/2015,218,1,,3,Tg Kling Rd b/stop opp Natsteel,Tg Kling Rd,1,1,1,1,6,42,1,2,5,70,54,0,0,0,N,Y,N,N,N,N,N,N,,,21,SBS3207C - Right front v/m assy damaged ( BLRG ),Along Tg Kling Rd there were buses stopping in-bet b/stop awaiting to fetch their workers. I then stopped at said b/stop for boarding paxs. Paxs activities still on when I heard sound came from my right front v/m its was a pte bus PA9878Etravelling beside my bus & also encroached opp dir lane & had its left front v/m collided into the right front v/m of my bus. I alighted to check. WOCC informed to wait for tow truck. 3P wish to settle the matter exchange particulars Tow truckarr & my bus was then towed back to SLBP.,(M)(N): 3P bus sideswipe bus.,,,W02712015,sfalio02,15/01/2015 11:52,sfalio02,5/2/2015 16:41
201500286,2,SE,15/01/2015 07:00,Q,NAF,499,16/01/2015,1,19/01/2015,402,1,,1,BEDOK RESERVOIR ROAD BUS STOP,BEDOK RESERVOIR ROAD,2,2,1,1,5,42,4,1,5,86,81,1,0,0,N,Y,N,N,Y,N,N,N,,G/2015,14,NO DMG,I stopped at the  Bedok Reservoir road  bus stop 84501 when I noticed an old chinese man 80 yrs running towards my bus. I waited for him to board the bus. After he boarded I told him to take a seat at the elderly seat. While I moved there was apassenger knocked my window. I stopped the bus and heard a loud bang. I turned my head and saw the old chinese man fell down. He was conscious and not bleeding but unable to stand up. Ambulance was activated to convey him to CGH. That s all.,(N)(N) Pax fell on board,,,E02962015,sfalpr04,16/01/2015 11:19,sfalad02,5/2/2015 17:26
201500292,2,SE,9/1/2015 15:44,C,NAF,699,19/01/2015,1,8/2/2015,777,1,,4,LOYANG AVE,LOYANG AVE,1,1,1,1,17,33,3,2,5,85,58,0,0,0,N,Y,Y,N,N,N,N,N,,,21,EXIT DR GLASS PANEL DMG,I was travelling along Loyang Ave when suddenly the exit door right glass shattered. I do not know the what causes it. There was no glass cutting activities nearby. No injury. That s all,(M)(N): Exit door shattered by itself.,MANUAL FORM FROM RG,,E03082015,sfalio02,19/01/2015 08:28,sfalio02,8/2/2015 8:45
201500293,2,SW,9/1/2015 19:30,C,NAF,499,19/01/2015,1,4/2/2015,499,1,,3,"bstop 21km, river valley road",river valley road,2,1,1,1,9,42,2,3,5,86,82,0,0,0,N,Y,Y,N,Y,N,N,N,,J/2015,21,"sbs9610G - BMRG, cctv",I was attending at said bstop for pax act. When I opened the door the exit door hit onto a F/Caucasian pax right foot who was standing too close the exit door. Aft noticing the incident I alighted and attended to her. I noticed slight bleeding onthe outside of her right foot. I did first aid on her. I asked if she needs AMB but she refused. I informed OCC. Once done she alighted w/ her husband. I cont svc and drove off.,(N)(N); Pax trapped by opening exit doors.,OCC only told BC to report to RG. BC was informed to report incident at District by RG on 13/01.,,W02862015,sfalio02,19/01/2015 08:29,sfalio02,4/2/2015 17:19
201500298,2,SE,13/01/2015 17:15,C,NAF,402,19/01/2015,1,8/2/2015,402,1,,2,BALESTIER ROAD BUS STOP 50209,BALESTIER ROAD,2,1,1,1,7,42,4,2,5,86,81,0,0,0,N,Y,N,N,Y,N,N,N,,F/2015,21,NO DMG,I stopped at a bus stop 50209 along Balestier Road to alight passengers. After I left the place heard a bang sound. I stopped my bus at the road side. Upon checking found that an aunty fell down on board. She did not require ambulance. No injury.That s all.,(M)(N): Pax fell on board.,,,E02922015,sfalio02,19/01/2015 08:41,sfalio02,8/2/2015 9:18
201500299,2,SE,13/01/2015 17:55,C,NAF,699,19/01/2015,2,8/2/2015,777,1,,3,AMK AVE 1 BUS STOP 4.9 KM,AMK AVE 1,1,1,1,1,5,33,4,2,5,83,58,0,0,0,N,Y,Y,N,N,N,N,N,,,21,RIGHT BODY WINDOW GLASS BROKEN,I stopped at a bus stop (4.9km)  along AMK AVE 1. Suddenly I heard a loud bang. Upon checking found that the right side body glass window broken. No injury. That s all.,(M)(N): Window panel shattered by itself.,,,E02972015,sfalio02,19/01/2015 08:42,sfalio02,8/2/2015 10:01
201500305,2,SW,11/1/2015 20:10,Q,NAF,299,19/01/2015,2,5/2/2015,299,1,,2,C'wealth Ave West T Ghim Moh Rd,C'wealth Ave West,1,1,1,1,13,25,2,3,1,70,51,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs3000G - front NS bumper dented, HCRG, cctv",I was along the extreme left lane of Cwealth Ave West twds Cwealth Ave. On reaching said junctn the t/light is green in my favour. When I was in the middle of said junctn suddenly a carSGP1462B made a right turn from the opp direction into mypath. I could not stop in time. As a result front of my bus collided into the nearside center of said car. I informed OCC. Aft particualrs exchanged I was instructed to RTD. No injury. that is all,(M)(Y) : Bus involved in an accident with 3P Pte car.,,,W02142015,sfalio04,19/01/2015 09:19,sfalio04,5/2/2015 14:42
201500306,2,SE,11/1/2015 20:30,I,FAF,118,19/01/2015,1,10/2/2015,118,1,,2,NEW BRIDGE TERMINAL,NEW BRIDGE TERMINAL,3,1,3,2,11,38,1,2,5,91,70,0,0,0,N,Y,Y,N,N,N,N,N,,,23,REAR RIGHT SIDE LIGHTS DMG,I was reversing from a parking lot when my bus touched the wall behind. I was the mentor doing training BC for svc 120. No injury. That s all.,(M)(Y) : Bus collided onto a wall while reversing.,,,E02432015,sfalio04,19/01/2015 09:24,sfalio04,10/2/2015 14:08
201500309,2,SE,15/01/2015 11:15,Q,NAF,299,19/01/2015,2,10/2/2015,205,1,,3,ORCHARD RD & GRANGE RD JUNCTION,ORCHARD RD,1,1,1,1,9,27,1,1,1,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,23,RIGHT BODY SCRATCHES,There was a traffic police directing traffic flow. At that time my bus and another taxi (SHC1241D) was turning together from Orchard Road into Grange Road. Duringturning our vehicles side swipe. Both of us do not know who was at fault. The taxi driver told me the traffic junction had CCTV. No injury. That s all,(M)(Y) : Bus involved in a side swipe accident with 3P taxi.,,,E02982015,sfalio04,19/01/2015 09:35,sfalio04,10/2/2015 13:59
201500310,2,SE,15/01/2015 13:50,C,NAF,509,19/01/2015,1,5/2/2015,509,1,,2,TAMPNES AVE 5,TAMPINES CENTRAL 2,1,1,1,1,11,25,2,1,1,83,58,0,0,0,N,Y,N,N,N,N,N,N,,,23,ENTRANCE GLASS DOOR PANEL SHATTERED,I was turning left at Junction of Tampines Central 2 to Tampines Ave 5. After I turned I heard a loud bang sound I turned my head to checked behind thinking something dropped. After I turned back I saw the entrance glass door panel has shattered.I stopped at b/stop 76059 and alighted 2 onboard paxs. After that I called EOCC to informed.. EOCC told me to alight the remaining paxs and await CRS..  CRS arrived clean up and told me to drive bus back to BNWS.I dont know what causes this. There is no grass cutting activities too.,(M)(N) : Glass oanel shettered by itself.,,,E03092015,sfalio04,19/01/2015 09:37,sfalio04,5/2/2015 14:33
201500311,2,SW,16/01/2015 07:30,C,NAF,509,19/01/2015,1,10/2/2015,509,1,,1,"TPE, pnuggol bridge",TPE,1,1,1,1,3,33,2,3,5,90,58,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs3716A - front center w/screen cracked, HCRG, cctv",I was on the extreme left lane on TPE twds Wdlands Int when suddenly I heard a crack sound. I discovered that my front center w/screen had a hole. I called OCC but no reply so I cont svc. That is all. no inj.,(M)(N) : Glass panel shattered by itself.,,,W03272015,sfalio04,19/01/2015 09:40,sfalio04,10/2/2015 13:58
201500312,2,SE,16/01/2015 07:30,Q,NAF,229,19/01/2015,2,5/2/2015,205,1,,1,BUKIT BATOK WEST AVE 3 & BUKIT BATOK ROA,BUKIT BATOK WEST AVE 3,1,1,1,1,3,25,1,2,1,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,23,RIGHT FRONT PAINT PEEL OFF,My bus and another car (SDN9108T) was turning left from Bukit  Batok West Ave 3 into Bukit Batok Road when the car cut into my lane and side swipe my bus. The driver told me the road was too narrow. She told me to claim Insurance. No injury.No injury. That s all.,(M)(N) : Bus involved in an accident with 3P Pte car.,,,E03232015,sfalio04,19/01/2015 09:42,sfalio04,5/2/2015 14:35
201500318,2,SE,14/01/2015 08:30,C,NAF,499,20/01/2015,1,7/2/2015,402,1,,1,TELOK BLANGAH HEIGHTS,TELOK BLANGAH HEIGHTS,2,2,1,1,7,33,3,2,5,86,74,0,1,0,N,Y,N,N,Y,N,N,N,,T/2015,14,NO DMG,As I slowed down while approaching the bus stop along Telok Blangah Heights an elderly passenger stood up before the bus had stopped and approached the front of the bus next ro me in order to alight from the front door. As I applied the brakes helost balance and his chest collided with the DDU machine beside me and he also had a slight bleeding on his lips. He was holding a walking stick. Ambulance was activated and convey him to hospital. No other injury. That s all.  /* passenger :Lee Sar Bah Tel : 62976546 */,(N)(N) Pax fell on board,,,E03212015,sfalpr04,20/01/2015 08:58,sfalpr04,7/2/2015 9:14
201500320,2,SE,14/01/2015 11:31,C,NAF,499,20/01/2015,1,7/2/2015,402,1,,1,JURONG WEST AVE 2 BUS STOP 21381,JURONG WEST AVE 2,2,2,1,1,11,42,4,2,5,86,81,0,1,0,N,Y,N,N,Y,N,N,N,,F/2015,14,NO DMG,On 16/01/2015 my RM informed me of a complaint against me regarding an incident of a female passenger fell inside the bus on 14/01/2015 . I informed my RM that on that day no one approached me for assistance. Also there was no noise of anycommotiobus. I recalled  only a female malay subject boarded my bus carrying a small child and a baby pram. The female subject was standing with the child and did not sit down. I did not know whether she was the one making the complaint.That s all.,(N)(N) Pax alleged fall on board,Due to weekend,,E03612015,sfalpr04,20/01/2015 09:00,sfalpr04,7/2/2015 10:08
201500325,2,SW,18/01/2015 09:24,Q,NAF,218,20/01/2015,1,,,1,,1,Changi Rd - infront of shops houses,Changi Rd ( 3.8 KM ),1,1,1,1,9,33,2,1,5,70,54,0,0,0,N,N,N,N,N,N,N,N,,,14,SBS7583P - Rear right portion no damaged ( CLRG ),I was driving my bus at the bus lane Changi Rd & I saw there were m/cars stopping at the roadside infront of shops hses. On seeing I then filtered to the right & I was travelling in-bet 2 lanes heading twds infront b/stop 3.8 KM. Aft I had overtookthe stopping cars I kept back to my lane at this moment from my right front v/m & I noticed a black m/car was behind closed to the rear right of my bus I did not see any contact so I cont moving twds said b/stop. At said b/stop I someoneknocking at my side window & I saw it was a m/chinese I opened my side window & he alleged that my bus had hit his car. I alighted to check & saw said car left front v/m was damaged & I cannot told me which part of my bus had hit his v/m. WOCCinformed exchange particulars & cont my svc.,(N)(N) 3P alleged bus hit car,,,W03542015,sfalpr04,20/01/2015 09:07,sfalpr04,10/2/2015 14:00
201500328,2,SW,18/01/2015 16:39,C,NAF,202,20/01/2015,1,10/2/2015,202,1,,2,"beach rd, B01621",beach road,1,1,1,1,3,42,3,3,5,70,60,0,0,0,N,Y,Y,N,N,N,N,N,,,14,"sbs6738S - RHS rear signal light cover cracked, SGRG, cctv",I was attending to pax act when I felt an impact from the rear. I alighted to check and saw a TranscabSHD9346C had hit my bus. That is all,(N)(N) Taxi collided onto rear of bus,,,W03512015,sfalpr04,20/01/2015 09:11,sfalpr04,10/2/2015 14:13
201500343,2,SE,16/01/2015 19:28,C,NAF,218,20/01/2015,1,,,,,2,KEPPEL ROAD,KEPPEL ROAD,1,1,1,1,10,33,1,1,5,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,26,ND DMG,I was driving along lane 2 along Keppel Road when a driver of a car (SGM9012E) waved to me. We stopped and she told me that my bus side swipe her car left view mirror. I not awared that there was an accident. No injury. That s all.,(M)(N) 3P alleged bus collided onto her left view mirror.,,,E03332015,edbdam04,20/01/2015 10:39,sfalad02,5/2/2015 16:56
201500345,2,SW,17/01/2015 13:30,Q,FAF,102,20/01/2015,1,10/2/2015,102,1,,1,Dunearn Rd,Dunearn Rd,1,2,1,1,12,33,1,1,1,70,52,0,1,0,N,Y,Y,N,Y,N,N,N,,T/2015,21,"sbs8312Z - front w/screen crack, SGRG, cctv",I was driving alg Dunearn Rd heading twds city. There were abt 30 pax in my bus. Traffic was heavy and slow moving. I was behind another bus PA7780R when suddenly it jammed brake. Upon seeing this I too followed but could not stop in timethus my bus collided into the rear of PA7780R. I check pax for injuries. I was informed that a M/pax had fell off his seat and feeling pain on the back of his head. He refused med attn. I told other pax to transfered to next bus. OCC informed.I proceed to next bstop as not to obstruct traffic. The same M/pax informed me again of pain at the back of his head. I informed OCC and AMB was activated. Said pax was conveyed TTSH. I exchange particulars of driverPA7780R and the conveyed pax.TP attended scene.,(M)(Y): Bus hit rear of 3P bus,,,W03582015,sfalio02,20/01/2015 11:00,sfalio02,10/2/2015 11:29
201500347,2,SW,20/01/2015 06:10,I,FAF,118,22/01/2015,1,10/2/2015,118,1,,3,toa payoh int,toa payoh int,3,1,1,1,2,37,1,1,5,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs6399L- L.v/m glass dropped,SGRG      sbs8808K,svc231",I was driving into p/lot when my L.v/m grazed the R.v/m of stationary SBS8808Ksvc231. no inj. that is all,(M)(Y) : Bus involved in a side swipe accident with SBS 8808K,,,W03782015,sfalio04,22/01/2015 07:46,sfalio04,10/2/2015 14:17
201500348,2,SE,19/01/2015 19:30,Q,NAF,105,22/01/2015,2,10/2/2015,118,1,,2,GEYLANG RD & PAYA LEBAR RD JUNCTION,GEYLANG ROAD,1,1,1,1,11,27,1,2,1,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,23,RIGHT SIDE REAR DMG,My bus and another car (SJK8371A) was turning right from Geylang Road into Paya Lebar road when our vehicles side swipe. The car was on my right side. Do not know who was at fault. No injury. That s all.,(M)(Y) : Bus involved in a side swipe accident with 3P Pte car.,,,E03802015,sfalio04,22/01/2015 07:49,sfalio04,10/2/2015 14:20
201500349,2,SE,20/01/2015 07:25,C,NAF,299,22/01/2015,1,10/2/2015,299,1,,3,YISHUN INT.,YISHUN INT.,3,1,1,1,5,37,4,1,5,85,58,0,0,0,N,Y,Y,N,N,N,N,N,,,23,EXHAUST CATALYTIC CONVERTER DMG,I parked my bus in Yishun Int. During break time a malay colleague and me saw the damages on my bus and . I called EOCC. I wish to state that I did not involve in any accident. No injury. That  s all.,(M)(Y) : BC noticed damages to bus during revenue trip.,,,E03982015,sfalio04,22/01/2015 07:51,sfalio04,10/2/2015 13:57
201500351,2,SW,19/01/2015 17:20,Q,NAF,105,22/01/2015,2,10/2/2015,299,1,,2,"wdlands road, B45139",woodlands road,1,1,1,1,3,42,3,2,5,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs8202H - front RHs bumper damaged, SGRG, cctv",I was abt to turn out from bstop a a very slow speed when said vehicle came from my right crossed over to my way and hit onto my bus. that is all,(M)(N) : Bus involved in an accident with 3P Pte vehicle.,,,W03902015,sfalio04,22/01/2015 07:55,sfalio04,10/2/2015 14:03
201500352,2,SW,19/01/2015 16:44,Q,NAF,199,22/01/2015,2,10/2/2015,299,1,,2,Kg Bahru Rd x Mt Faber Rd & Kg Bahru Rd,Kg Bahru Rd,1,1,1,1,3,27,3,2,1,70,54,0,0,0,N,Y,N,N,N,N,N,N,,,23,SBS7469U -  Right rear body panel scratches ( JERG ),I was driving my bus at the 1st left lane of Kg Bahru Rd heading to infront t/light junct Mt Faber Rd & Kg Bahru Rd. It was green light. I drove out & turned right into said junct. & brake to check opp dir any oncoming m/veh at this moment from myrightside v/m & noticed behind a m/car SJD2131C at 1st right outer lane drove at fast sped  I then stopped  my bus & to let said car to turn right but said car had its front left corner portion grazed against the right rear portion of my bus.For the safety I moved away turned right & then stopped at roadside. Said car then stopped behind my bus. WOCC informed & cont my svc.,(N)(N) : Bus involved in an accident with 3P Pte car.,,,W03692015,sfalio04,22/01/2015 07:57,sfalio04,10/2/2015 14:01
201500353,2,SE,19/01/2015 15:25,C,NAF,509,22/01/2015,1,10/2/2015,299,1,,2,CHANGI VILLAGE ROAD,CHANGI VILLAGE ROAD,1,1,1,1,1,33,3,2,5,85,58,0,0,0,N,Y,Y,N,N,N,N,N,,,23,FRONT WINDSCREEN CRACKED,As I was driving along Changi Village Road I noticed the front left side windscreen cracked. I was not involved in any accident. No injury. That s all.,(M)(N) : Window glass panel shattered by itself.,,,E03722015,sfalio04,22/01/2015 07:59,sfalio04,10/2/2015 13:55
201500354,2,SE,19/01/2015 12:20,Q,FAF,118,22/01/2015,2,,,3,,3,GEYLANG ROAD BUS STOP 80089,GEYLANG ROAD,1,2,1,1,2,42,3,1,5,73,68,0,1,0,N,Y,N,N,Y,N,N,N,,T/2015,23,NO DMG,I was driving along 2nd left lane of the 4 lanes in Geylang road. After that I switched to the exreme left lane then came to a halt at bus stop (80089). I saw a pedestrian on the left lane walking. After I stopped at the bus stop the pedestrian.approached me and claimed that I had hit him. I wish to state that my bus did not hit him and I did not feel any impact. Also I did not exchange particulars with the pedestrian. Ambulance activated but pedestrian was not convey to hospital.That s all.,(M)(Y) : Bus involved in an accident with a pedestrian.,,30/01/2015,E03702015,sfalio04,22/01/2015 08:02,sfalie01,9/2/2015 11:32
201500355,2,SE,19/01/2015 08:42,I,FAF,102,22/01/2015,1,10/2/2015,118,1,,3,Bef Left turn from Ang Mo Kio Ave 3,Ang Mo Kio Ave 3,3,1,1,1,6,27,2,1,1,70,52,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"SBS6449B, Left v/mirror dangling",During incident period I intend to make a left turn from Ang Mo Kio Ave 3 into Ang Mo Kio Ave 8 when my bus sideswipe with the front bus (SBS6313J 86). The said bus sustained damaged on rear w/screen. No one was injured.We then returned our bus to interchange. Photo taken by ARM. Thats all.,(N)(Y) SBS6449B collided onto SBS6313J,,,E03392015,sfalpr04,22/01/2015 08:53,sfalio04,10/2/2015 14:23
201500357,2,SW,19/01/2015 10:50,I,FAF,118,22/01/2015,1,10/2/2015,133,1,,3,SKI near altar,sengkang interchange,3,1,1,1,8,37,2,1,5,85,73,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs8249Z - corner panel damaged, SKRG, cctv",I was searching for p/lot when I saw a crane vehicle located at the corner of the Chinese altar area. I moved to the corner of asid area when my bus grazed the warning light of said crane. The location was too narrow for me to move. no inj.,(N)(Y) Bus collided onto crane,,,W03842015,sfalpr04,22/01/2015 08:55,sfalio04,10/2/2015 14:12
201500358,2,SE,19/01/2015 14:30,I,FAF,118,22/01/2015,1,10/2/2015,118,1,,2,PASIR RIS INT.,PASIR RIS INT.,3,1,1,1,1,37,4,1,5,82,73,0,0,0,N,Y,Y,N,N,N,N,N,,,23,FRONT LEFT PANEL DMG,As I was moving out of the parking lot in Pasir Ris Int. my bus side swipe with the concrete barrier. No injury. That s all.,(N)(Y) Bus collided onto concrete barrier,,,E03772015,sfalpr04,22/01/2015 08:56,sfalio04,10/2/2015 14:14
201500359,2,SW,19/01/2015 16:10,M,FAF,112,22/01/2015,1,10/2/2015,118,1,,3,SLBP 3rd floor,soon lee bus park,3,1,1,1,5,39,3,1,5,91,70,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs6699X - rear R.bumper cracked, BLRG, cctv",Over at BNVT I checked bus and saw damge. I then remembered that earlier when I reversed out from parking lot at SLBP my bus may had hit the pillar at SLBP 3rd floor. That is all,(N)(Y) Bus collided onto pillar,,,W03932015,sfalpr04,22/01/2015 08:57,sfalio04,10/2/2015 14:15
201500368,2,SW,5/1/2015 10:00,I,PAF,118,22/01/2015,1,10/2/2015,118,1,,3,East Coast Rd x Tlk Kurau Rd,East Coast Rd,1,1,1,1,8,27,3,2,1,76,73,0,0,0,N,Y,N,N,N,N,N,N,,,21,SBS7710P - Left rear top CCTV Camera Cover damaged ( CLRG ),On 050115 aft b/stop 10.3 KM along East Coast Rd there was a brokedown m/car at the middle junct on seeing I then kept to left  overtook said car as a result the left rear top ( CCTV camera cover ) grazed against the traffic light. At thatR/master informed me that my bus as they have view the CCTV.,(M)(Y): Bus left rear grazed traffic pole,I was'nt awared my bus grazed t/light at T/junct,,W04252015,sfalio02,22/01/2015 13:33,sfalio02,10/2/2015 11:29
201500369,2,SE,6/1/2015 6:42,I,FAF,118,22/01/2015,1,10/2/2015,118,1,,1,BISHAN INT.,BISHAN INT.,3,1,1,1,3,37,4,1,5,70,67,0,0,0,N,Y,Y,N,N,N,N,N,,,21,REAR LEFT SIDE BUMPER DMG,While reversing in Bishan Int.  I accidentally hit another stationary bus (SBS8482RSVC 410W) in the parking lot. No injury. That s all.,(M)(Y): Reversing SBS 8379G collided onto unattended SBS 8482R,,,E00912015,sfalio02,22/01/2015 13:34,sfalio02,10/2/2015 11:23
201500370,2,SW,9/1/2015 13:40,I,FAF,121,22/01/2015,1,10/2/2015,121,1,,1,Bedok North St 1- opp Bedok Ctrl Post Of,bedok north st 1,2,2,1,1,12,33,2,2,5,86,61,0,1,0,N,Y,Y,N,Y,N,N,N,,d/2015,21,"sbs9444U - CLRG, no cctv",I was proceeding to 1st bstop aft Bedok Int. Aft abt 02 t/light the sound of fire hammer released sound off. I looked up a few times. When Ilooked down again I saw t/light red so I stepped on brakes abit hard. I heard sound from rear. I looked backWhen I looked down again I saw t/light red so I stepped on brakes abit hard. I heard sound from rear. I looked back and saw other pax assisting a F/Chinese pax that had fell. I proceed to the bstop. Once at the bstop I wanted to approach said paxbut she had already alighted. I cont svc. I was only told of CFMS on the 13/01.,(M)(Y): Pax fell on board.,Bc informed of CMFS on 13/01. Bc had no time as he need to lodge PR,22/01/2015,W03552015,sfalio02,22/01/2015 13:37,sfalio02,10/2/2015 11:28
201500371,2,SE,10/1/2015 7:15,M,FAF,118,22/01/2015,1,10/2/2015,118,1,,1,Parking lot,Bedok North Buspark,3,1,1,1,8,39,2,1,5,70,67,0,0,0,N,Y,Y,N,N,N,N,N,,,21,"SBS6084U, Minor damaged on rear portion",During incident period I intend to perform my 1st parade check and reversing my bus a bit out from the lot as it was too near to the front bus. In the midst of reversing I felt a jerk discovered that my bus had collided onto an unattended bus(SBS 8357U) resulted the said bus sustained damaged on front w/screen. My bus sustained minor damaged on rear portion. I did report this matter to workshop & RG. Thats all.,(M)(Y): Reversing SBS 6084U collided onto unattended SBS 8357U.,I was on split shift last whole week.,,E03442015,sfalio02,22/01/2015 13:38,sfalio02,10/2/2015 11:21
201500372,2,SE,13/01/2015 09:30,I,FAF,102,22/01/2015,2,10/2/2015,102,1,,1,SERANGOON ROAD,SERANGOON ROAD,1,1,1,1,9,33,1,1,5,70,52,0,0,0,N,Y,Y,N,N,N,N,N,,,21,FRONT WINDSCREEN CRACKED,There was a lorry (YL6699K) queueing behind other vehicles at the traffic junction along serangoon road. As I approached this lorry could not see the metal pipes that the lorry was carrying. As a result my bus windscreen hit the pipes. No injury.That s all.,(M)(Y): Bus hit goods of 3P lorry,WOKRED AM SHIFTS. FINISHED WORK AFTER 1600 HRS,,E04232015,sfalio02,22/01/2015 13:39,sfalio02,10/2/2015 11:32
201500373,2,SW,14/01/2015 06:40,I,FAF,118,22/01/2015,2,10/2/2015,118,1,,1,HBF int,harbourfront interchange,3,1,1,1,1,37,3,1,5,91,70,0,0,0,N,Y,Y,N,N,N,N,N,,,21,"sbs6462L - rear R/tail light, body panel damaged, BMRG,cctv",Aft pax alighting I wanted to reverse out when accidentally hit the metail railing. that is all,(M)(Y): Reversing SBS 6462L collided onto metal railing.,,,W02672015,sfalio02,22/01/2015 13:40,sfalio02,10/2/2015 11:22
201500376,2,SE,14/01/2015 07:04,I,NAF,499,22/01/2015,2,10/2/2015,122,1,,3,NORFOLK  ROAD BUS STOP 50071,NORFOLK ROAD,2,1,1,1,5,42,4,2,5,86,65,0,0,0,N,Y,N,N,Y,N,N,N,,F/2015,21,NO DMG,On 21/01/2015 I was informed of a complaint against me regarding an incident on 14/01/2015 at about 0704 hrs. The complainant claimed that I closed the door before he/she  boarded the bus and the leg was stuck between the door at one point.I wish to state the no one informed me on that day of any incident or injury. That s all.,(N)(N): Pax alleged trapped by door.,I WAS INFORMED ON 21/01/2015 OF THE COMPLAINT.,,E04242015,sfalio02,22/01/2015 13:44,sfalad02,10/2/2015 11:49
