"201405236","02","SW","27/11/2014 19:10","C","NAF","402","07/12/2014","2","17/01/2015","402","1","","3","AYE, NUH bstop","AYE","2","2","1","2","9","42","3","1","5","86","81","0","1","0","N","Y","Y","N","N","N","N","N","","","21","sbs7311H - BLRG, cctv","I was attending to pax act at said bstop. As soon as I was abt to move out from bstop a F/Chinese pax fell on board. I stopped and asked if she was okay and if she needs med attn. She mentioned she was okay. I cont svc. Said F/pax alighted at Cwealth MRT.","(M)(N): Pax fell onboard.","","","W74032014","SFALIO02","07/12/2014 16:49","sfalio02","17/01/2015 10:42",""
"201405237","02","SE","27/11/2014 21:30","C","FAF","121","07/12/2014","2","16/01/2015","402","1","","2","SERANGOON AVE 3","SERANGOON AVE 3","2","2","1","1","15","33","3","2","5","86","61","0","1","0","N","Y","N","N","Y","N","N","N","","NP 299","21","SBS6656U NO DMG(BSRG) CAM ON BOARD ATTENDED S&S  ON SERVICE","I was driving along Serangoon Ave 3 approaching a traffic light. The latter turned from ember to red. As such I jammed brakes to stop. As I jammed my brakes I heard someone behind fell down. I stopped to render assistance. The passenger that fell was a 22 yrs old lady. She declined medical assistance. That s all. /*F/20141205/2037*/","(M)(Y): Pax fell on board.","I not aware that need to make report. First time encountererd passenger fell down.","","E75332014","SFALIO02","07/12/2014 16:50","sfalad02","16/01/2015 15:52",""
"201405242","02","SE","03/12/2014 20:00","Q","NAF","218","08/12/2014","2","02/01/2015","118","1","","2","ORCHARD BOUVELARD RD","ORCHARD BOUVELARD RD","1","1","1","1","12","33","1","1","5","70","54","0","0","0","N","Y","Y","N","N","N","N","N","","","25","SBS6004B LEFT SIDE REAR CORNER DAMAGE(YCKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving in Orchard Bouvelard  lane 2. As I filtered into lane 1(extreme right lane)  my bus side swipe with a Taxi (SHC169L).in lane 3.  We exchange particulars. No injury. That s all.","(M) (N) : Bus sideswiped with 3P taxi","","","E75352014","SFALIO05","08/12/2014 10:27","sfalio05","02/01/2015 13:29",""
"201405243","02","SE","03/12/2014 19:10","I","NAF","218","08/12/2014","2","06/01/2015","218","1","","3","BEDOK RESERVOIR RD(8.4KM)","BEDOK RESERVOIR RD","1","1","1","1","17","33","2","1","5","70","54","0","0","0","N","Y","Y","N","N","N","N","N","","","25","SBS8960C RIGHT MIRROR DROP (TMRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was travelling straight along Bedok Reservoir Rd when a mixer truck WC7208J on my right lane side swipe my bus. Bus right mirror dropped. I managed to catch the driver down the road and we exchanged particulars. That s all.","(M) (N) : Bus sideswipe with 3P mixer truck.","","","E75432014","SFALIO05","08/12/2014 10:29","sfalad02","06/01/2015 16:30",""
"201405248","02","SE","28/11/2014 22:35","C","NAF","499","09/12/2014","2","08/01/2015","299","1","","2","BEDOK INT.BOARDING AREA","BEDOK INT.","2","1","1","1","21","37","4","1","5","85","58","0","0","0","N","Y","Y","N","N","N","N","N","","","23","SBS7508H GLASS PANEL BROKEN INSIDE BUS (EURG) CAM ON BOARD ATTENDED S&S ON SERVICE","A motorised wheel chair passenger boarded the bus. While inside the bus he damaged the glass panel beside the upper deck staircase. No injury. That  s all.","(N)(N) : Glass panel damaged by PIW.","I on leave for 2 days","","E75362014","SFALIO04","09/12/2014 09:02","sfalio04","08/01/2015 15:53",""
"201405249","02","SW","25/11/2014 01:45","M","FAF","112","09/12/2014","2","22/12/2014","112","1","","2","HGBP svc 151 p/lot","hougang bus park","3","1","1","1","23","39","4","1","5","70","67","0","0","0","N","Y","Y","N","N","","","","","","23","sbs7392Z - NS rear corner panel scratches, HCRG, no cctv sbs5237C, svc151, front w/screen broken","Aft washing my bus I proceed to svc parking lot. While reversing to park my bus I accidentally hit stationary SBS5237C causing damge to both vehicles. No injuries. that is all","(M)(Y) : Bus collided onto stationary SBS 5237C while reversing","bc reported to Rg on 29/11/2014","","W74412014","SFALIO04","09/12/2014 09:05","SFALIO04","22/12/2014 11:23",""
"201405250","02","SE","01/12/2014 20:00","C","NAF","402","09/12/2014","2","22/12/2014","402","1","","2","At Blk 628 b/stop","Ang Mo Kio St 61","2","2","1","1","7","42","2","3","5","70","81","0","1","0","N","Y","N","N","Y","","","","","NP299","23","SBS6482D, No damaged (AMK RG) Cam onboard","My bus had stopped at the said b/stop. A few pax boarded the bus. When the last pax boarded the bus I closed the door of the bus and slowly move off from the said b/stop. I heard a loud "thud from the rear of the bus. From my rear v/mirror I noticed that a male Chinese (50) subject had a fall. I stopped my bus and went up to the male subject. The subject got up on his own. I asked him if he required any medical attention however she decline. He complained that he felt some pain on his right side of his chest however he asked me to move on with the journey. I took his particulars and I then continued with the journey. From my observation I did not see any injury on him. On 6/12/2014 My RM informed me that the pax had lodged a complaintagainst me regards the matter. Thats all.","(M)(N) : CFMS case. Passenger fall onboard","2014/Dec/0247  Off on 2/12/2014 and on AL 3/12/2014","","E75512014","SFALIO04","09/12/2014 09:08","SFALIO04","22/12/2014 13:50",""
"201405251","02","SW","01/12/2014 10:50","I","NAF","205","09/12/2014","2","08/01/2015","299","1","","1","Lorong Ah Soo","lor ah soo","1","1","1","1","11","27","3","3","1","70","54","0","0","0","N","Y","Y","N","N","N","N","N","","","23","sbs3055Z - L.v/mirror dropped, SKRG, cctv sbs TB8103K,","I was driving twds Geylang. when I was at Lor Ah Soo abt to make a turn at traffic junctn when a SBS training bus grazed against my L.v/mirror causing it to dropped. No injuries. That is all","(M)(Y) : Bus involved in a side swipe accident with Training bus SBS 8103K","bc reported to Rg on 01/12/2014","","W74432014","SFALIO04","09/12/2014 09:10","sfalio04","08/01/2015 15:35",""
"201405252","02","SE","05/12/2014 15:05","C","NAF","401","09/12/2014","2","22/12/2014","401","1","","1","Blk 115 b/stop (Bus Nos 84239)","Bedok North Rd","2","2","1","1","4","33","2","3","5","86","64","0","1","0","N","Y","Y","N","N","","","","","NP299","23","SBS3780M, No damaged (BDRG) Cam onboard  Attended S&S","I had stopped at the said b/stop. There were few pax pax alighted at the said b/stop. When a male pax was alighting and was pushing a baby pram as he step out of the bus and then fell on the kerb outside the bus and hit his head onto the kerb. I helphim and try to stop the bleeding. This pax was with other 3 family members. His daughter bring home his wife grand child home first and the came back to the scene. EOCC was informed and ambulance activated to the scene. He then conveyed to the hospital. I am lodging this report for record purpose. Thats all.  NP299 G/20141206/2010- Bedok South NPC*","(N)(N) : Elderly male passenger fall while alighting from stationary bus","","","E75682014","SFALIO04","09/12/2014 09:14","SFALIO04","22/12/2014 13:49",""
"201405253","02","SE","05/12/2014 10:14","C","NAF","299","09/12/2014","2","07/01/2015","299","1","","3","BEDOK RESERVOIR RD & BEDOK NORTH AVE 3","BEDOK RESERVOIR RD & BEDOK NOR","1","1","1","1","9","25","2","1","1","70","60","0","0","0","N","Y","Y","N","N","N","N","N","","","23","SBS6688C REAR DAMAGE (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","During the incident period my bus was stationary at the junction of Bedok Reservoir Road & Bedok North Ave 3 to give way to traffic when I felt a slight impact from the rear. On checking I realised that 3P collided onto my rear. 3P expressed interest in pte settlement. No injury. That s all.","(N)(N) : Bus involved in an accident with 3P vehicle","","","E75562014","SFALIO04","09/12/2014 09:16","sfalad02","07/01/2015 09:15",""
"201405254","02","SE","05/12/2014 14:20","C","NAF","221","09/12/2014","2","22/12/2014","221","1","","1","SELEGIE ROAD","SELEGIE ROAD","2","2","1","1","17","33","2","1","5","86","61","0","2","0","N","Y","N","N","Y","","","","","NP299","23","SBS8691D NO DMG (AMKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along Selegie Road when a lorry suddenly cut into my lane. I jammed my brakes. Two of my passengers was injured. A lady namely Dellina (IC: S1593821HTel :96879747)  informed me that she injured her leg and a man namely Joon Yap (tel :84887830) fell and informed that his shoulders was hurting. They declined ambulance and informed that they precede to the clinic themselves. No visible injury on them. That s all. /* F/20141205/2107*/","(M)(N) : BC applied brake to avoid accident with a Pte lorry","","","E75422014","SFALIO04","09/12/2014 09:18","SFALIO04","22/12/2014 12:16",""
"201405255","02","SW","05/12/2014 20:13","C","NAF","299","09/12/2014","2","22/12/2014","299","1","","3","JR Gateway Rd","Jurong East Ctrl","1","1","1","1","9","22","4","1","3","70","60","0","0","0","N","Y","N","N","N","","","","","","23","SBS2999G - Rear below bumper exhaust pipe drop ( JERG ) Cam Onboard","I was driving my bus coming from JR East Ctrl turning left into a slip rd dir to JR Gateway Rd twds JEI. And turning left I slowed down my bus & when I was crossing the zebra crossing suddenly I felt a slight sound came from the rear of my bus I didnot realised my bus rear was being hit by behind car until I heard sound came from the underneath of my bus. I turned left & then stopped at roadside to check. I alighted to check & saw a white car was following behind & the m/cars admitted he hadhit onto my bus. I had forgotten to jot down the reg no. of said car.","(M)(N) : Bus involved in an accident with 3P vehicle","","","W75722014","SFALIO04","09/12/2014 09:21","SFALAD02","30/12/2014 17:14",""
"201405256","02","SE","05/12/2014 20:55","C","NAF","299","09/12/2014","2","06/01/2015","299","1","","2","Bef Lrg 23 Geylang b/stop","Sims Ave","1","1","1","1","14","33","2","3","5","70","54","0","0","0","N","Y","Y","N","N","N","N","N","","","23","SBS8251R, Minor damaged on right rear (YCKR) Cam onboard  Attended S&S","During incident period I had stopped my bus at the said b/stop for pax activities when I felt jerk discovered that my bus was being grazed by a m/taxi (SHD7622Z) resulted some damaged on it. No one was injured. The driver admitted is his fault and willing to compensate our company. Bus resumed service after assessed the bus damage. Thats all.","(N)(N) : Bus involved in a side swipe accident with 3P taxi","","","E75632014","SFALIO04","09/12/2014 10:02","sfalad02","06/01/2015 16:45",""
"201405257","02","SW","05/12/2014 18:35","Q","NAF","205","09/12/2014","2","22/12/2014","205","1","","2","upp east coast road, aft B94049","upp east coast road","1","1","1","1","12","33","2","2","5","70","54","0","0","0","N","Y","Y","N","Y","","","","","t/4011","23","sbs7359X - front RHS v/mirror damaged, CLRG, cctv","I was travelling on the left lane alg said location when  I heard a fire enging approaching. I slowed down and crept closer to the left of the road to give way. Said fire engine XD6183K L/mirror hit my RHS v/mirror when it was passing by my bus. Mymirror flew off and landed on the road. Both vehicles stopped. I took the reg no. and was given a accident claims letter by the officer. I call OCC. Pax transferred. My bus was towed back to BBBP. That is all","(M)(Y) : Bus involved in a side wipe accident with a government vehicle","","","W75642014","SFALIO04","09/12/2014 10:05","SFALIO04","22/12/2014 13:45",""
"201405258","02","SE","13/11/2014 17:50","Q","NAF","205","10/12/2014","2","22/12/2014","105","1","","2","Along Paya Lebar Rd","Paya Lebar Rd","1","1","1","1","7","33","2","3","5","70","54","0","0","0","N","Y","Y","N","Y","","","","","","23","SBS8787L, No damaged (EURG) Cam onboard  Attended S&S","My Rm informed me that someone had lodged complaint regard an accident between my bus and vehicles. Incident took place was on 13/11/2014 @ along Paya Lebar Rd. I wish to state that I did not aware about this incident and I did not sped off. The driver should stop my bus if any accident happens. Thats all.","(M)(N) : CFMS case. Accident involving 3P vehicle","An email from a group claims. I have no impression of this incident.","","E76052014","SFALIO04","10/12/2014 08:12","SFALIO04","22/12/2014 11:45",""
"201405259","02","SE","20/11/2014 18:50","I","NAF","221","10/12/2014","2","16/01/2015","121","1","","2","DOVER ROAD","DOVER ROAD","2","2","1","1","8","33","2","2","5","86","74","0","1","0","N","Y","N","N","Y","N","N","N","","NP299","23","SBS8523G NO DAMAGE (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","On 08/12/2014 I was informed by RM that there was a complaint regarding an incident on 20/11/2014. The complaint was about that I was driving very fast and jammed brakes twice. The passenger claimed that my driving caused her to suffer injuries on her armneck and back. I wish to state that I cannot recall what happened during that incident as no one approached me to report of any injuries. That s all. /*G/20141209/2053*/","(M)(N) : CFMS case.","I was informed by RM on 08/12/2014.","","E76062014","SFALIO04","10/12/2014 08:19","sfalad02","16/01/2015 15:38",""
"201405260","02","SE","01/12/2014 22:46","I","NAF","299","10/12/2014","2","22/12/2014","299","1","","2","Midpoint Orchard","Orchard Road","1","1","1","1","19","33","2","3","5","70","54","0","0","0","N","Y","Y","N","Y","","","","","","23","SBS7376X, Left roof top damaged (BDRG) Cam onboard Attended S&S","After completed my pax activities at the said b/stop I make a lane change After get a permission from one of the worker as there was a cherry picker at the lane 1. While traveling along the road I heard a sound discovered that my bus roof top sideswipe with the cherry picker caused some damaged on it. Service disrupted12 paxs transferred. EOCC was informed and was instructed to wait for CRS. I returned my bus depot. I did reported this matter to workshop and photo taken by AS. Thats all.","(M)(N) : Bus involved in an accident with a construction vehicle","Was on Pm shift and start work early.","","E76082014","SFALIO04","10/12/2014 08:41","SFALIO04","22/12/2014 12:08",""
"201405261","02","SE","05/11/2014 06:30","M","NAF","599","10/12/2014","2","14/01/2015","599","1","","4","BEDOK BUS PARK PARKING LOT","BEDOK BUS PARK","3","1","1","1","1","39","4","1","5","85","58","0","0","0","N","Y","Y","N","N","N","N","N","","","26","SBS6809X FRONT WINDSCREEN CRACKED AND R/H SIDE CCTV DAMAGED (PRRG) CAM ON BOARD ATTENDED S&S OS","I collected my bus to start work in Bedok bus park. Upon checking found damages on the bus. I reported to  WS. I was not the previous BC driving this bus. No injury. That s all.","(S)(N) BC did 1st parade check and found bus damaged","I did not know need to make report.","","E75652014","EDBDAM04","10/12/2014 09:01","edbdam04","14/01/2015 15:31",""
"201405262","02","SE","07/12/2014 11:15","C","NAF","499","10/12/2014","2","13/01/2015","401","1","","1","TOA PAYOH INT.","TOA PAYOH INT.","2","2","1","1","9","37","4","1","5","86","63","0","1","0","N","Y","N","N","Y","N","N","N","","NP299","25","SBS8506G NO DMG (TPRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I stopped at the Svc 235 boarding area in Toa Payoh int. The doors were open and everybody was boarding in an orderly manner. A 5 yr old boy came running and jumped on the stairs at the entrance. He tripped and fell face flat on the stairs. His parents camecarried him and went to the back of the bus. They declined ambulance. That  all. /*E/20141207/2054*/","(M) (N) : Pax fell on board","","","E75602014","SFALIO05","10/12/2014 09:05","sfalad02","13/01/2015 08:38",""
"201405263","02","SW","17/11/2014 08:30","C","NAF","499","10/12/2014","2","17/01/2015","118","1","","1","Paterson Rd twds Kim Seng road","Paterson Rd twds Kim Seng rd","2","2","1","1","8","33","2","1","5","86","74","0","1","0","N","Y","Y","N","Y","N","N","N","","d/2055","26","sbs2648U - BMRG, cctv","2014/Dec/0734:  I rcvd CFMS on 08/12/2014 from RM Koh. complainant claimed I drove very fast and kept applying brakes causing her to fall and had to be helped by her colleague. she also mentioned that her shoulder and arm hit the handrail. I did notrecall jamming my brakes at said location as that area had a lot of up and downslope and I was not travelling fast as SBS speed is 60km/h. Also no one approached me and I did not know that a pax had fell. I was only told to report. That is all","(M)(N) Pax alleged BC applied brake and she fell onboard","received CFMs on 08/12/2014","","W76092014","EDBDAM04","10/12/2014 09:06","edbdam04","17/01/2015 17:25",""
"201405264","02","SW","08/12/2014 00:30","M","FAF","118","10/12/2014","2","12/01/2015","118","1","","2","SLBP near exit guard house","soon lee bus park","3","1","2","2","17","39","3","1","5","91","70","0","0","0","N","Y","Y","N","N","N","N","N","","","25","sbs5192Y - rear LHS bumper, body panel dented, JERG, cctv","I was exiting out from SLBP. there was another bus at the exit on the right. It had stopped to give way. I wanted to turn right but not enough space so I reversed alittle but then my LHS bumper hit the concrete wall. I alighted to check and saw damage to my bumper. WS personnel attended scene. I drove bus into WS. that is all","(M) (N) : Bus collided onto concrete wall.","","","W75882014","SFALIO05","10/12/2014 09:07","sfalio05","12/01/2015 10:27",""
"201405265","02","SE","07/12/2014 22:28","Q","NAF","218","10/12/2014","2","19/01/2015","203","1","","2","Bef Somerset Stn b/stop","Somerset Road","1","1","1","1","11","33","2","3","1","70","51","0","0","0","N","Y","Y","N","Y","N","N","N","","","25","SBS8495D, Left rear (exit door) damaged (BDRG) Cam onboard  Attended S&S","During incident period I was driving bus svc 14 along the said rd when out of sudden a m/taxi (SHB513D) come out from the slip rd of Kilinery Rd without stopping and collided onto the left rear (exit door) of my bus. The said taxi sustained damagedon front right. No one was injured. Bus awaited at the location after exchanged particulars with the taxis driver and consulted CRS. Thats all.","(M) (N) : 3P taxi accident with bus","","","E75702014","SFALIO05","10/12/2014 09:10","sfalio02","19/01/2015 16:46",""
"201405266","02","SW","07/12/2014 14:11","I","FAF","122","10/12/2014","2","29/12/2014","122","1","","2","Bus Bay - 2.2 KM _ Blk 347","Jurong East Ave 1","2","1","1","1","19","42","4","1","5","86","65","0","0","0","N","Y","N","N","N","","","","","","25","SBS5001R -  No damaged ( JERG ) Cam Onboard","My bus had stationary stopped at bus bay along JR East Ave 1 for boarding paxs activities. Paxs still boarding at the entrance door when I heard someone had pressed the door buzzer at the rear of the bus on hearing I then pressed the button to openexit door but I had accidentally pressed the entrance door button as a result the closing of the entrance door then trapped onto a pax f/chinese who was boarding at the entrance door I re-opened & I noticed the subject face not happy & I dared notto asked her & she walked to the rear of the bus. Aft paxs activities I then said b/stop & cont my svc. At JR West Ave 1 she then alighted at b/stop 3.1 KM. When I arr at JEI informed WOCC ARM & Master.","(M) (M) : Pax trapped by door.","","","W75902014","SFALIO05","10/12/2014 09:13","SFALIO05","29/12/2014 09:57",""
"201405267","02","SE","07/12/2014 13:25","Q","NAF","118","10/12/2014","2","29/12/2014","118","1","","1","At Paya Lebar Camp","Upp Serangoon Rd","1","2","1","1","14","33","2","3","5","70","54","0","1","0","N","Y","Y","N","Y","","","","","NP299","25","SBS8431M, Scratches on Left body panel (BDRG) Cam onboard","I had stopped my bus at the said b/stop for pax activities. It was a 3-lane rd. After my pax activities I was about to drive off from the b/stop. After checking the right side of my bus to ensure there are no on-coming vehciles I begin to slowly move off from the b/stop amd filter into the 3rd lane when a m/taxi (SHB7897C) traveling along the 3rd drove past the bus and suddenly came to a complete stop in right front of my bus. I applied e-brake but was unable to stop in time. My bus collidedinto the right rear of the said taxi. Both of us assess the damaged and exchanged our particulars. A female Chinese elderly who was standing in my bus was injured due to the accident. Ambulance activated to the scene but elderly did not want to be conveyed. Thats all. *NP299 G/20141207/2102*","(M) (N) : Bus collided onto rear of 3P taxi","","","E75872014","SFALIO05","10/12/2014 09:17","SFALIO05","29/12/2014 09:58",""
"201405268","02","SE","07/12/2014 12:50","C","NAF","402","10/12/2014","2","27/12/2014","402","1","","1","BLK 14 MERPATI RD BUS STOP 70161","MERPATI ROAD","2","1","1","1","13","42","4","1","5","86","81","0","0","0","N","Y","N","N","Y","","","","","NP299","25","SBS8978C NO DMG (EURG) CAM ON BOARD ATTENDED S&S ON SERVICE","I stopped at a bus stop (70161) along Merpati Road. Two girls age 10 & 12 yrs old respectively boarded the bus. The older sister collecting the bus ticket while I heard the younger sister running towards the back of the bus. I closed the door and stepped the accelerator to move off. When I stepped the accelerator the bus jerked. Then I heard the sound of someone falling down. I looked thru the mirror and saw the younger sister fell near the stairs and was crying. Her sister walked towards herand brought her to the seat. She did not seem to be injured. I drove the bus off. On 08/12/2014 my RM informed me that someone reported the incident to SBS. That s all. /*G20141208/2186*/","(M) (N) : Pax fell on board.","","","E76002014","SFALIO05","10/12/2014 09:22","SFALIO05","27/12/2014 09:57",""
"201405269","02","SW","07/12/2014 11:30","C","NAF","218","10/12/2014","2","13/01/2015","218","1","","1","Clementi Ave 4 - Blk 373","Clementi Ave 4","2","2","1","1","12","33","3","3","5","86","61","0","1","0","N","Y","N","N","Y","N","N","N","","D/2031","25","SBS8043A - No damaged ( CLRG ) Cam Onboard","Aft 0.9 km b/stop along Clementi Ave 4 I was driving my bus at the 1st left inner lane & when my bus was near Blk 373 an unknown Comfort taxi was on my right outer lane suddenly cut into my path & then proceed straight didnt stop. To avoid I applied E-brake to stop my bus when I heard pax fell onboard the bus I looked behind & I saw a pax male chinese aged abt 50-60 had fallen down lying down face facing upwarded. I went over to check with whether he need amb. he replied  yes " ImmediatelyI informed WOCC to activate amb. I checked with him & he told me that the back of his head had swollen. MTI & amb arr. He was conveyed to NUH by ambulance then IO arr. Aft IO had interview me I then off-svc back to CLI.","(M) (N) : Pax fell on board.","","","W75842014","SFALIO05","10/12/2014 10:07","sfalad02","13/01/2015 08:42",""
"201405271","02","SW","23/11/2014 06:45","C","NAF","499","10/12/2014","2","20/01/2015","402","1","","1","hougang ave 4","hougang ave 4","2","2","1","1","5","33","2","3","5","86","81","0","1","0","N","Y","Y","N","N","N","N","N","","","14","sbs6238T - HCRg, cctv","2014/dec/0091: aft pax act at bstop along hougang ave 4 I proceed on twds Hougang ave 8. My bus aws quite full w/ standing pax. I heard a female voice out that someone ahd fallen. As my bus approaching junction of hougang ave 8 t/light had turned red. I stopped and asked onboard pax but no one replied. I cont svc. That is all.","(N)(N) Pax fell on board","cfms case","","W76032014","SFALPR04","10/12/2014 11:08","sfalio02","20/01/2015 09:31",""
"201405272","02","SW","30/11/2014 15:15","Q","NAF","202","10/12/2014","2","20/01/2015","218","1","","3","J.East Central, B28301","jurong east central","1","1","1","1","13","42","2","3","5","70","60","0","0","0","N","Y","Y","N","N","N","N","N","","","14","sbs6131S - NS rear panel damaged, HCRG, cctv","I was entering into said bstop when suddenly I heard a loud bang sound from the rear. I stopped and went to check and realised that the NS rear panel of my bus was hit by a car SDY9386Z causing damage to both vehicles. No injury. that is all","(N)(N) Car collided onto bus","bc reported to Rg on 04/12/2014","","W75292014","SFALPR04","10/12/2014 11:11","sfalio02","20/01/2015 09:34",""
"201405273","02","SE","04/12/2014 10:45","I","FAF","112","10/12/2014","2","19/01/2015","112","1","","3","NEW BRIDGE TERMINAL","NEW BRIDGE TERMINAL","3","1","3","2","9","38","4","1","5","91","70","0","0","0","N","Y","Y","N","N","N","N","N","","","14","SBS7308T REAR BUMPER AND PANEL DAMAGE(PRRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was reversing in New Bridge Terminal when my bus hit the wall behind. It was raining heavily and the area was dimmed. My mirrors was wet and blurred. Hence cannot see clearly during reversing. No injury. That s all.","(N)(Y) Bus collided onto wall while reversing","","","E75792014","SFALPR04","10/12/2014 11:16","sfalio02","19/01/2015 16:59",""
"201405275","02","SW","04/12/2014 12:47","Q","NAF","218","10/12/2014","2","16/01/2015","218","1","","3","HG ave 7, aft B64231","hougang ave 7","1","1","1","2","11","33","3","3","5","70","54","0","0","0","N","Y","Y","N","N","N","N","N","","","14","sbs8159A - OS rear panel scratches, HCRG, cctv","I was driving alg Hougang ave 7 twds Hougang Ave 5 when I heard a bang sound from my R/rear of the bus. I stopped and went to check and realised that the OS rear body panel of my bus had been grazed by a car SFM718Z causing damage to both vehicles.No injury. that is all","(N)(N) Car collided onto bus","","","W75392014","SFALPR04","10/12/2014 11:25","sfalpr04","16/01/2015 08:52",""
"201405276","02","SW","04/12/2014 15:43","C","NAF","212","10/12/2014","2","18/01/2015","212","1","","3","Upp aljunied Road","upper aljunied road","1","1","1","1","7","33","1","2","1","70","75","0","0","0","N","Y","Y","N","N","N","N","N","","","14","sbs6701Y - L/rear panel dented, SGRG, cctv","I was stopping behind other vehicles to conform to red t/light along Upp Aljunied Rd aft blk 4 twds Upp Sgoon Road. A van GU124H revered out from the compound of the terrace house and collided onto the L/rear of my bus. no injuries. that is all","(N)(N) Van reversed and collided onto bus","","","W75412014","SFALPR04","10/12/2014 11:31","sfalpr04","18/01/2015 08:31",""
"201405277","02","SW","04/12/2014 17:40","C","NAF","218","10/12/2014","2","16/01/2015","218","1","","2","Junct Zion Rd","River Valley Road","1","1","1","1","4","27","3","2","1","70","54","0","0","0","N","Y","N","N","N","N","N","N","","","14","SBS7449U - Right rear panel damaged ( CLRG ) Cam Onboard","I had stopped my bus at the 2nd left lane River Valley Rd junct with  Zion Rd comply to traffic red light. At that moment on my right there were 2 m/cars stopping too at said junct. When red light had turned into green light I moved off proceed tocross said junct the 2nd m/car SFV7719C saw 1st car moved & turned right & stopped at junct 2nd said m/car then steered to the left twds my bus & had its left front bumper collided onto the right rear body of my bus. Not to block behind m/vehs I crossed over & then stopped at the roadside. Said car followed & then stopped my bus. I alighted to check informed WOCC paxs left on their own exchange particulars & I then RTD to BBBP","(N)(N) Car collided onto bus","","","W75322014","SFALPR04","10/12/2014 11:35","sfalpr04","16/01/2015 08:52",""
"201405278","02","SE","04/12/2014 19:05","Q","NAF","218","10/12/2014","2","18/01/2015","218","1","","2","UPPER SERANGOON ROAD","UPPER SERANGOON ROAD","1","1","1","1","7","33","3","2","5","70","54","0","0","0","N","Y","Y","N","N","N","N","N","","","14","SBS8835G RIGHT SIDE REAR DAMAGED (TPRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along Upper Serangoon Road. On my right side there was a taxi (SH7980H). I heard a sound. Then realised my bus and the taxi side swipe. Both of us do not admit fault. We exchange particulars. No injury. That s all.","(N)(N) Taxi collided onto bus","","","E75372014","SFALPR04","10/12/2014 11:39","sfalpr04","18/01/2015 08:32",""
"201405279","02","SE","05/12/2014 06:25","M","FAF","102","10/12/2014","2","19/01/2015","102","1","","3","AMK BUS PARK","AMK BUS PARK","3","1","1","1","1","39","4","1","5","70","52","0","0","0","N","Y","Y","N","N","N","N","N","","","14","SBS7670X FRONT WINDSCREEN DMG (YCKRG) CAM ON BOARD ATTENDED S&S OS","I was driving inside AMK Bus Park. In front of my bus there was another bus (SBS 7445E). The latter suddenly stopped  resulting in my bus front hitting its rear. No injury. That s all.","(N)(Y) SBS7670X collided onto rear of SBS7445E","","","E75282014","SFALPR04","10/12/2014 11:42","sfalio02","19/01/2015 16:25",""
"201405280","02","SW","04/12/2014 18:40","C","NAF","222","10/12/2014","2","","","1","","2","Bus Bay - 1.1 KM- Blk 112","Boon Lay Way","2","1","1","1","8","42","4","1","5","86","82","0","0","0","N","Y","N","N","N","N","N","N","","","14","SBS5001R - No damaged ( JERG ) Cam Onboard","I was driving my bus along Boon Lay Way with fully paxs of onboard my bus heading twds b/stop 1.1.KM. I then stopped my bus at bus bay & then opened both doors & when the entrance door was opening suddenly I heard a lady voice who was standing at theentrance door & I saw she was touching her hand ( which hand I do not known as I didnt asked I only checked with her whether she was ok she then replied to me she was ok & aft alighting paxs activities I left said b/stop & cont my svc to next b/stop Town Hall Rd she then alighted & I forgotten to ask for her particular & then I cont my svc.","(N)(N) Pax alleged hit by door","On 051214, I did not file TAC as I was tried.","","W75892014","SFALPR04","10/12/2014 11:46","sfalad02","07/01/2015 16:20",""
"201405281","02","SW","04/12/2014 06:06","I","NAF","118","10/12/2014","2","27/12/2014","118","1","","3","ang mo kio interchange","ang mo kio interchange","3","1","1","1","2","37","2","1","5","70","67","0","0","0","N","Y","Y","N","N","","","","","","25","sbs3193H - L/rear corner panel paint scratch, CLRG, cctv sbs9535R,svc25,","I was reversing out of parking lot going to take pax when a SBS9535R svc25 hit my L/rear corner causing scratches. Said bus was going to a parking lot. I made one turn to look for said bus but could not locate it so I proceed to pick up pax. That is all","(M) (N) : SBS3193H collided onto SBS 9535R","BC doing SS on 4th and 5th Dec.","","W75552014","SFALIO05","10/12/2014 11:54","SFALIO05","27/12/2014 09:56",""
"201405282","02","SE","05/12/2014 07:30","C","NAF","218","10/12/2014","2","","","1","","1","AMK ST 52 X JUNCTION","AMK ST 52","1","1","1","1","5","27","3","2","1","70","54","0","0","0","N","Y","Y","N","N","","","","","","14","SBS8110P REAR LEFT CORNER DAMAGE (YCKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I stopped at a traffic junction along AMK st 52 waiting to turn into AMK ST. 10. When the traffic light turned green heard a bang sound behind. A lorry (YL7174B) moved past my bus on my left side. The lorry driver feedback " no damage" and drove off. Upon checking found that my bus rear left corner minor damage. No injury. That s all.","(N)(N) Lorry collided onto bus","","","E75742014","SFALPR04","10/12/2014 11:56","SFALAD02","30/12/2014 17:10",""
