"E74962014","02","SE","03/12/2014","201405211","01/12/2014 20:05","2","VICOM AREA","AMK DEPOT","2","1","1","1","9","39","4","1","5","70","67","0","0","0","N","Y","N","N","N","","23","R","SBS9616R REAR  (BSRG) NO CAM ONBOARD  attended S&S on  on service","On 01/12/2014 at about 2005hrs i was parking my bus at Vicom parking area next to amk depot  while i was reversed slowly i did not feel that i hit anything at all The following day YCKRG called me to inform me that i had hit a motorcycle. I wishto say that the motorcycle should not have parked there i really did not noticed that there was a motorcycle parked there i notice that there were two car and a double deck bus parked there. The two car block my view on the motorcycle. From the angel it was a blind spot so i did not see the parked motorcycle. no one was injuried. Thats all","","","EDBSRM01","03/12/2014 16:11","SFALIO04","04/12/2014 09:03","","Y"
"W74912014","02","SW","03/12/2014","201405213","26/11/2014 15:00","2","jurong west st 81","jurong west st 81","1","1","1","1","3","33","3","3","5","83","72","0","0","0","N","Y","Y","N","N","","14","R","sbs6696D - L/2nd window glass cracked, BLRG, cctv","I was travelling along Jurong West St 81 when suddenly I heard  glass crash from the rear. I stopped and went to check and found damage to the window glass. the glass did not hit any pax. no injuries. I call OCC. Pax transferred. I waited for CRS. Iwas unsure what caused the glass to break. That is all","","Bc came several times but there was a queue and BC had no time to wait.","WDSSOF01","03/12/2014 15:27","SFALPR04","04/12/2014 09:43","","Y"
"W74562014","02","SW","02/12/2014","201405214","30/11/2014 08:55","1","Driveway beside parking lot","Clementi Interchange","1","1","1","1","7","37","3","1","5","70","54","0","0","0","N","Y","N","N","N","","14","R","SBS3711M - Left rear window glass, engine cover & panel damaged ( CLRG ) Cam Onboard SBS8881Y - Rear right tail light & panel damaged","I was driving my bus along CLI driveway heading for bus parking. And I noticed on the leftside parking lot there was a s/d bus wanted to reverse out on seeing I horned at said bus & then I cont my driving & then stopped infront beside the drivewayawaiting & from my leftside v/m I saw said bus SBS8881Y of svc 99 was reversing out & I thought said bus svc 99 could reversed but could not & it was too late for me to avoid as a result said bus had its rear right portion collided into the left rearportion of my bus. I alighted to check. Master Goh & WOCC informed & transfer my call to CRS. Aft CRS had attended to my bus I then RTD to BBBP.","","","JRADAA01","02/12/2014 13:46","SFALPR04","04/12/2014 10:23","","Y"
"W74902014","02","SW","03/12/2014","201405214","30/11/2014 08:55","1","Parking lot","Clementi Interchange","1","1","1","1","8","37","3","1","5","70","67","0","0","0","N","Y","N","N","N","","14","R","SBS8881Y - Rear right bumper, corner panel scratches ( CLRG )  Cam Onboard SBS3711M - Left rear window & body scratches","My bus was parked at the CLI parking lot facing fencing. I then reversed out & I noticed behind there was a DD bus parked at the driveway parking lot. I cont reversed my bus when I heard sound bang came from the rear right portion of my bus. I stopped & alighted to check. And I saw a DD bus SBS3711M of svc 007 parked at the driveway beside the parked bus. My bus rear right portion had collided onto the left rear portion of said DD bus. Master & WOCC informed. I was told to RTD to BBBP.","","","JRADAA01","03/12/2014 15:08","SFALPR04","04/12/2014 10:23","","Y"
"E74492014","02","SE","02/12/2014","201405215","30/11/2014 21:20","2","BEDOK INT.","BEDOK INT.","3","1","1","1","14","37","4","1","5","70","67","0","0","0","N","Y","Y","N","N","","14","R","SBS0992M REAR LEFT CORNER PANEL DAMAGE (BDRG) NO CAM ATTENDED S&S ON SERVICE","I was reversing from a parking lot in New Bedok Int.. On my left side was a wall. The latter blocked my view during reversing. Hence I had to horn as I reversed out. There was another bus (Number unknown Svc : 229) driving along the drive way. TheSvc 229 can see my bus reversing but I cannot see it coming. The Svc 229 should stopped and give way. As a result my bus hit Svc 229. No injury. That s all.","","","EDSFOF02","02/12/2014 11:45","SFALPR04","04/12/2014 10:25","","Y"
"W74182014","02","SW","01/12/2014","201405215","30/11/2014 20:45","2","Driveway","Bedok Interchange","1","1","1","1","15","37","3","1","5","70","67","0","0","0","N","Y","Y","N","Y","","14","R","SBS3283G - Front w/screen, bumper, body damaged ( JERG ) Cam Onboard","My bus was parked at BD Inter parking lot. And I had reversed my bus & was driving along the driveway heading twds boarding berth. And along the driveway I noticed on the leftside parking lot bus rear light on wanted to reverse out. I stopped & tooted horned at said bus. Shortly said bus started to reversed I horned again said bus didnt stop I showed high beam & kept on horning said bus didnt stop & I saw bus SBS992M svc 228 had its rear left corner collided onto the front portion of my bus. I alighted to check. BC is a female malay. BDRG staff took photo & asked me to contact WOCC. OCC tr call to CRS & I was told to wait. CRS had attended to my bus CRS staff then drove my bus back to SLBP. I was onboard my bus.","","","JRADAA01","01/12/2014 14:38","SFALPR04","04/12/2014 10:25","","Y"
"W74842014","02","SW","03/12/2014","201405216","01/12/2014 05:35","1","PIE twds Changi","PIE","1","1","2","2","3","33","2","3","5","85","58","0","0","0","N","Y","Y","N","Y","t/4070","14","R","sbs7472B - r/rear corner bumper, side engine door dented, paint scratch, CLRG, cctv","It was raining. I was driving alg PIE twds Beodk Interchange when suddenly I felt my bus jerk. I checked mirrors but did not see any vehicles stopping or at my side. Also no vehicles horned at my bus. I did not stop as I was still on the expresswa as such I cont my journey. At Bedok Interchange then I notice damages to my bus.","","","WDSSOF01","03/12/2014 13:50","SFALPR04","04/12/2014 10:28","","Y"
"W74782014","02","SW","03/12/2014","201405217","29/11/2014 12:30","1","HG ave 8, aft B63399","hougang ave 8","1","1","2","2","14","33","2","3","1","70","52","0","0","0","N","Y","Y","N","N","","26","R","sbs6440P- - front w/screen cracked, OS corner panel damaged, HCRG, cctv","I was moving out from bstop and swerve into the extreme left lane alg Hougang Ave 8 when suddenly I saw a lorry YM4389M stopped infront of my bus. Immediately I applied h/brake but too late as my bus collided into said lorry rear which then caused said lorry to hit another carSGB3125K infront of it. My front portion sustain damaged. As heavy rain I did not check the front vehicles for any damage. No injury. that is all","","","WDSSOF01","03/12/2014 09:44","EDBDAM04","04/12/2014 15:20","","Y"
"E74932014","02","SE","03/12/2014","201405218","29/11/2014 13:45","2","JALAN TOA PAYOH","JALAN TOA PAYOH","2","1","1","1","1","33","3","2","5","86","78","0","1","0","N","Y","N","N","Y","NP299","26","R","SBS5031D NO DMG (TPRG) CAM ON BOARD ATTENDED S&S ON SERVICE","On 03/12/2014 at about 1000 hrs I was informed of a complaint against me regarding on the incident date and time a passenger fell down and injured her toes. I remembered on that day there was about 30 to 40 passengers on board my bus and I was driving about 30 km/hr. No one came forward to inform me about anyone had a fall. That s all. /*F/20141203/2086*/ /*CFMS/2014/Dec/0047*/","","","EDSFOF02","03/12/2014 15:39","EDBDAM04","04/12/2014 15:22","","Y"
"E74972014","02","SE","03/12/2014","201405219","29/11/2014 14:00","1","BEDOK RESERVOIR ROAD","BEDOK RESERVOIR ROAD","2","1","1","1","18","33","3","2","5","86","61","0","0","0","N","Y","N","N","Y","NP299","26","R","SBS7509E NO DMG (EURG) CAM ON BOARD' ATTENDED S&S  ON SERVICE","I was informed of a complaint on 02/12/2014 regarding on the incident date and time a passenger fell down due to my driving. I recalled that suddenly a yellow car (unknown number) cut into my lane from the right lane. As such I had to e-brake and horned at the car to avoid collision. After the brake I turned behind and checked whether any passengers was injured. No one came forward to inform me of any injury or fell down. That s all. /* G/20141202/2137*/","","","EDSFOF02","03/12/2014 16:13","EDBDAM04","04/12/2014 15:25","","Y"
"E74982014","02","SE","03/12/2014","201405220","02/12/2014 10:00","1","Boarding berth","Yio Chu Kang Bus Interchange","2","1","1","1","8","37","2","3","5","70","78","0","0","0","N","Y","N","N","Y","NP299","26","R","SBS7441R, No damaged (YCK RG) Cam onboard  Attended S&S","I stopped my bus and allow pax to board the bus. After all the pax had board the bus I starting driving. After awhile I heard some loud banging sound coming from the staircase area and heard someone shouted that one of the pax had fall down. Immediately I stopped my bus and went over to take a look. There was a pax onboard who had witness the whole incident. She then informed me that earlier when I had started moving off the bus there was a female pax with 2 children board the bus. After which the 2 children started running up to the staircase leading to the upper deck. After which the said pax chase after them. While she climbing up the stair I started driving the bus. As she did not hold the handle properly she fall and rolled down from the stairs. Thats all.","","","AMOPPR10","03/12/2014 16:17","EDBDAM04","04/12/2014 15:26","","Y"
"W75132014","02","SW","04/12/2014","201405222","02/12/2014 21:38","2","Alighting Berth","Bukit Merah Interchange","2","2","1","1","15","37","4","1","5","86","58","0","1","0","N","Y","N","N","Y","D/2007","26","R","SBS3852P - No damaged ( BMRG ) Cam Onboard","My bus had stationary stopped the at BMI alighting berth. When I was checking on my leftside v/m & I noticed an elderly m/chinese aged abt 70+ who had alighted at the exit door stood in-bet my bus & inter concourse fell off & he was seated face facing concourse. I & 2 ARMs & a passes-by went to assist him up I checked with him whether he was injured he showed me his right arm had some bruises & he refused medical treatment. WOCC informed & he decilned medical attention. He then left the scene.","","","JRADAA01","04/12/2014 13:44","EDBDAM04","04/12/2014 15:30","","Y"
"W75112014","02","SW","04/12/2014","201405225","04/12/2014 09:00","1","Jurong West ave 4, B21371","jurong west ave 4","3","1","2","2","9","42","2","3","5","82","73","0","0","0","N","Y","Y","N","N","","14","R","sbs6708D - L/rear bumper corner crack, BLRG, cctv","I was leaving B21371 along J.West Ave 4 when my left rear bumper hit kerb. I did not check damage as I thought small matter. There was road works at the bstop. I did not inform OCC. I cont svc. At the next bstop I went to check and saw damage. I cont svc back to BLI. Once at BLI I inform ARM. That is all","","","WDSSOF01","04/12/2014 11:25","SFALPR04","05/12/2014 10:31","","Y"
"E75182014","02","SE","04/12/2014","201405228","01/12/2014 08:30","1","ROBINSON ROAD","ROBINSON ROAD","1","1","2","2","6","33","1","1","5","70","54","0","0","0","N","Y","Y","N","N","","23","R","SBS8852G NO DMG (YCKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was overtaking another bus (PA3543K) along Robinson Road when my bus side swipe it. The right mirror of the latter was damaged. No injury. That s all.","","","EDSFOF02","04/12/2014 15:30","SFALIO04","05/12/2014 11:19","","Y"
"E74572014","02","SE","02/12/2014","201405229","01/12/2014 10:00","3","TAMPINES INT","TAMPINES INT.","3","1","1","1","9","37","4","1","5","70","60","0","0","0","N","Y","Y","N","N","","23","R","SBS9448J REAR RIGHT SIDE CORNER DAMAGE (TMRG) NO CAM ATTENDED S&S ON SERVICE","My bus was in the parking lot in Tampines Int. while I went for break. When I returned my collegues informed me that my bus was hit by another bus (6647XSvs 72). I did not know how the accident occurred. No injury. That s all.","","","EDSFOF02","02/12/2014 13:46","SFALIO04","05/12/2014 11:25","","Y"
"E75312014","02","SE","05/12/2014","201405229","01/12/2014 10:07","3","TAMPINES INT.","TAMPINES INT.","3","1","1","1","10","37","4","1","5","70","67","0","0","0","N","Y","Y","N","N","","23","R","SBS6647X NO DMG (YCKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","My bus accidentally hit another stationary bus (SBS9448J On service) beside while reversing from a parking lot in Tampines Int. No injury. that s all.","","No RM not around. Hence, I waited.","EDSFOF02","05/12/2014 10:06","SFALIO04","05/12/2014 11:25","","Y"
"E74612014","02","SE","02/12/2014","201405230","02/12/2014 05:25","1","parking lot","Ang Mo Kio Depot","3","1","1","1","1","39","2","1","5","70","58","0","0","0","N","Y","Y","N","N","","23","R","SBS7427H, Right front damaged (YCK RG) Cam onboard  Attended S&S","During incident period I walked to my bus location when my bus was being sideswiped by another Svc 76 (SBS3264L) after reaching the location where my bus being parked at AMD. My bus sustained damaged on right front. I did report this matter to AS and workshop. Thats all.    							","","","AMOPPR10","02/12/2014 14:41","SFALIO04","05/12/2014 11:29","","Y"
"E74672014","02","SE","02/12/2014","201405230","02/12/2014 05:20","1","AMK BUS PARK PARKING LOT","AMK BUS PARK","3","1","1","1","1","39","4","1","5","70","54","0","0","0","N","Y","Y","N","N","","23","R","SBS3264L LEFT SIDE ADVERTISEMENT PLASTIC PEEL OFF(YCKRG) CAM ON BOARD ATTENDED S&S","I was leaving a parking lot in AMK bus park when my bus accidentally side swipe another unattended bus (? Svc 076). The latter was off Service and was on the left side of my bus. The area where my bus parked was dim. Could not see clearly. No injury. That s all.","","","EDSFOF02","02/12/2014 16:29","SFALIO04","05/12/2014 11:29","","N"
"E74662014","02","SE","02/12/2014","201405231","02/12/2014 06:00","1","LORONG 1 TOA PAYOH BUS STOP NEAR BLK 128","TOA PAYOH LORONG 1","2","1","1","1","3","42","3","2","5","86","82","0","0","0","N","Y","N","N","Y","NP299","23","R","SBS8809H NO DMG (TPRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I stopped at a bus stop near blk 128 along lorong 1 Toa Payoh for pax activities.There was a female chinese lady boarding the bus. I accidentally pressed the door button and the front door closes and hit her left hand. She fell backwards. No injury on her. She declined medical attention. That s all. /*F/20141202/2110*/","","","EDSFOF02","02/12/2014 16:12","SFALIO04","05/12/2014 11:32","","Y"
"E74922014","02","SE","03/12/2014","201405232","07/10/2014 11:45","1","along circuit rd","along circuit rd","1","1","1","1","13","33","2","1","5","70","54","0","0","0","N","N","N","N","N","","21","R","SBS0922R UNKNOWN DAMAGED (BDRG) NO CCTV  attended S&S on  On service","Dummy report   Accident involving (SBS 922R & PA 9325J) (07/10/14) (1145Hrs) (EA) Along Circuit Rd. 3rd Party Bus is parked at Circuit Rd Community Ctr waiting for Students. When 3rd Party Returned to his bus he saw a note place on his bus windscreen stated that SBS 922R hit onto right side of his bus when turning.","","dummy report","EDBSRM01","03/12/2014 15:33","SFALIO02","07/12/2014 16:41","","Y"
"E74822014","02","SE","03/12/2014","201405233","20/11/2014 06:20","1","BEDOK NORTH ROAD","BEDOK NORTH ROAD","2","1","1","1","3","33","3","2","5","86","61","0","0","0","N","Y","N","N","Y","NP299","21","R","SBS6082A NO DMG(BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along Bedok North Road. A lorry behind suddenly cut into my lane. I remembered that the lorry had signal its intention but the driver immediately change lane without giving sufficient time for me to slow down. To avoid collision I e-brake. A passenger fell down. My route group had the passenger s particulars. No visible injury on the passenger. That s all. /*T/20141202/4037*/","","My RM (chai) informed me on 30/11/2014 to make report.","EDSFOF02","03/12/2014 11:37","SFALIO02","07/12/2014 16:41","","Y"
"E73932014","02","SE","28/11/2014","201405234","27/11/2014 12:00","2","Near to Kong Hwa School","Circuit Rd","2","1","1","1","9","33","2","3","5","70","81","0","0","0","N","Y","N","N","Y","NP299","21","R","SBS6742D, No damaged (TPRG) Cam onboard  Attended S&S","I was driving bus svc 155 along Circuit Rd near Kong Hwa School. I then noticed that one of pax whom have boarded at Toa Payoh walking unsteady and apprears to be drunk was sleeping on the chair on the rear- third row of seats. Whilist I was driving I suddenly heard a "thud" sound coming from the back of my bus. I then stopped my bus and went to the rear to access what had happened and two of the witnesses Lee Chee Keong and Ryan Ng informed me taht the drunk pax had fallen off the seat whilist je was sleeping and I was driving. I am lodging this report for record purpose. Thats all.  *NP299 G/20141127/2178- Macpherson NPP*","","","AMOPPR10","28/11/2014 16:01","SFALIO02","07/12/2014 16:46","","Y"
"W73952014","02","SW","28/11/2014","201405235","27/11/2014 13:35","1","Thomson road","Thomson Road","1","1","1","1","14","33","2","3","5","80","83","0","0","0","N","Y","Y","N","N","","21","R","sbs7356D - u/deck R/front top w/screen glass crack, body damaged, JERG, cctv","I was travelling alg said location. Aft bstop 2.5km I wanted to turn right twds Newton. I change lanes to the right most lane. I then heard a sound. I thought I hit the kerb. I just cont svc. No pax informed me of anything. I end duty as normal. I was on the way back at Wdlands Checkpoint when I recalled the earlier incident. I informed the PM BC 23080 taking over my shift to check the bus for any damage. He then informed me of u/deck damage. I tell said PM BC to inform Toa Payoh TI of said damage. I then report to WS on the 28/11. that is all","","","WDSSOF01","28/11/2014 16:36","SFALIO02","07/12/2014 16:46","","Y"
"W74032014","02","SW","01/12/2014","201405236","27/11/2014 19:10","3","AYE, NUH bstop","AYE","2","1","1","2","9","42","3","1","5","86","63","0","0","0","N","Y","Y","N","N","","21","R","sbs7311H - BLRG, cctv","I was attending to pax act at said bstop. As soon as I was abt to move out from bstop a F/Chinese pax fell on board. I stopped and asked if she was okay and if she needs med attn. She mentioned she was okay. I cont svc. Said F/pax alighted at Cwealth MRT.","","","WDSSOF01","01/12/2014 11:29","SFALIO02","07/12/2014 16:49","","Y"
"E75332014","02","SE","05/12/2014","201405237","27/11/2014 21:30","2","SERANGOON AVE 3","SERANGOON AVE 3","2","1","1","1","15","33","3","2","5","86","78","0","0","0","N","Y","N","N","Y","NP 299","21","R","SBS6656U NO DMG(BSRG) CAM ON BOARD ATTENDED S&S  ON SERVICE","I was driving along Serangoon Ave 3 approaching a traffic light. The latter turned from ember to red. As such I jammed brakes to stop. As I jammed my brakes I heard someone behind fell down. I stopped to render assistance. The passenger that fell was a 22 yrs old lady. She declined medical assistance. That s all. /*F/20141205/2037*/","","I not aware that need to make report. First time encountererd passenger fell down.","EDSFOF02","05/12/2014 10:24","SFALIO02","07/12/2014 16:50","","Y"
"E75352014","02","SE","05/12/2014","201405242","03/12/2014 20:00","2","ORCHARD BOUVELARD RD","ORCHARD BOUVELARD RD","1","1","1","1","12","33","1","1","5","70","54","0","0","0","N","Y","Y","N","N","","25","R","SBS6004B LEFT SIDE REAR CORNER DAMAGE(YCKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving in Orchard Bouvelard  lane 2. As I filtered into lane 1(extreme right lane)  my bus side swipe with a Taxi (SHC169L).in lane 3.  We exchange particulars. No injury. That s all.","","","EDSFOF02","05/12/2014 11:57","SFALIO05","08/12/2014 10:27","","Y"
"E75432014","02","SE","05/12/2014","201405243","03/12/2014 19:10","3","BEDOK RESERVOIR RD(8.4KM)","BEDOK RESERVOIR RD","1","1","1","1","17","33","2","1","5","70","54","0","0","0","N","Y","Y","N","N","","25","R","SBS8960C RIGHT MIRROR DROP (TMRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was travelling straight along Bedok Reservoir Rd when a mixer truck WC7208J on my right lane side swipe my bus. Bus right mirror dropped. I managed to catch the driver down the road and we exchanged particulars. That s all.","","","EDSFOF02","05/12/2014 18:08","SFALIO05","08/12/2014 10:29","","Y"
"E75362014","02","SE","05/12/2014","201405248","28/11/2014 22:35","2","BEDOK INT.BOARDING AREA","BEDOK INT.","2","1","1","1","21","37","4","1","5","85","58","0","0","0","N","Y","Y","N","N","","23","R","SBS7508H GLASS PANEL BROKEN INSIDE BUS (EURG) CAM ON BOARD ATTENDED S&S ON SERVICE","A motorised wheel chair passenger boarded the bus. While inside the bus he damaged the glass panel beside the upper deck staircase. No injury. That  s all.","","I on leave for 2 days","EDSFOF02","05/12/2014 12:14","SFALIO04","09/12/2014 09:02","","Y"
"W74412014","02","SW","02/12/2014","201405249","25/11/2014 01:45","2","HGBP svc 151 p/lot","hougang bus park","3","1","1","1","23","39","4","1","5","70","67","0","0","0","N","Y","Y","N","N","","23","R","sbs7392Z - NS rear corner panel scratches, HCRG, no cctv sbs5237C, svc151, front w/screen broken","Aft washing my bus I proceed to svc parking lot. While reversing to park my bus I accidentally hit stationary SBS5237C causing damge to both vehicles. No injuries. that is all","","bc reported to Rg on 29/11/2014","WDSSOF01","02/12/2014 10:50","SFALIO04","09/12/2014 09:05","","Y"
"E75512014","02","SE","08/12/2014","201405250","01/12/2014 20:00","2","At Blk 628 b/stop","Ang Mo Kio St 61","2","1","1","1","7","42","2","3","5","70","78","0","0","0","N","Y","N","N","Y","NP299","23","R","SBS6482D, No damaged (AMK RG) Cam onboard","My bus had stopped at the said b/stop. A few pax boarded the bus. When the last pax boarded the bus I closed the door of the bus and slowly move off from the said b/stop. I heard a loud "thud from the rear of the bus. From my rear v/mirror I noticed that a male Chinese (50) subject had a fall. I stopped my bus and went up to the male subject. The subject got up on his own. I asked him if he required any medical attention however she decline. He complained that he felt some pain on his right side of his chest however he asked me to move on with the journey. I took his particulars and I then continued with the journey. From my observation I did not see any injury on him. On 6/12/2014 My RM informed me that the pax had lodged a complaintagainst me regards the matter. Thats all.","","2014/Dec/0247  Off on 2/12/2014 and on AL 3/12/2014","AMOPPR10","08/12/2014 09:31","SFALIO04","09/12/2014 09:08","","Y"
"W74432014","02","SW","02/12/2014","201405251","01/12/2014 10:50","1","Lorong Ah Soo","lor ah soo","1","1","1","1","11","27","3","3","1","70","54","0","0","0","N","Y","Y","N","N","","23","R","sbs3055Z - L.v/mirror dropped, SKRG, cctv sbs TB8103K,","I was driving twds Geylang. when I was at Lor Ah Soo abt to make a turn at traffic junctn when a SBS training bus grazed against my L.v/mirror causing it to dropped. No injuries. That is all","","bc reported to Rg on 01/12/2014","WDSSOF01","02/12/2014 11:00","SFALIO04","09/12/2014 09:10","","Y"
"E75682014","02","SE","08/12/2014","201405252","05/12/2014 15:05","1","Blk 115 b/stop (Bus Nos 84239)","Bedok North Rd","2","1","1","1","4","33","2","3","5","86","64","0","0","0","N","Y","Y","N","N","NP299","23","R","SBS3780M, No damaged (BDRG) Cam onboard  Attended S&S","I had stopped at the said b/stop. There were few pax pax alighted at the said b/stop. When a male pax was alighting and was pushing a baby pram as he step out of the bus and then fell on the kerb outside the bus and hit his head onto the kerb. I helphim and try to stop the bleeding. This pax was with other 3 family members. His daughter bring home his wife grand child home first and the came back to the scene. EOCC was informed and ambulance activated to the scene. He then conveyed to the hospital. I am lodging this report for record purpose. Thats all.  NP299 G/20141206/2010- Bedok South NPC*","","","AMOPPR10","08/12/2014 12:16","SFALIO04","09/12/2014 09:14","","Y"
"E75562014","02","SE","08/12/2014","201405253","05/12/2014 10:14","3","BEDOK RESERVOIR RD & BEDOK NORTH AVE 3","BEDOK RESERVOIR RD & BEDOK NOR","1","1","1","1","9","25","2","1","1","70","52","0","0","0","N","Y","Y","N","N","","23","R","SBS6688C REAR DAMAGE (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","During the incident period my bus was stationary at the junction of Bedok Reservoir Road & Bedok North Ave 3 to give way to traffic when I felt a slight impact from the rear. On checking I realised that 3P collided onto my rear. 3P expressed interest in pte settlement. No injury. That s all.","","","EDSFOF02","08/12/2014 10:38","SFALIO04","09/12/2014 09:16","","Y"
"E75422014","02","SE","05/12/2014","201405254","05/12/2014 14:20","1","SELEGIE ROAD","SELEGIE ROAD","2","1","1","1","17","33","2","1","5","86","61","0","2","0","N","Y","N","N","Y","NP299","23","R","SBS8691D NO DMG (AMKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along Selegie Road when a lorry suddenly cut into my lane. I jammed my brakes. Two of my passengers was injured. A lady namely Dellina (IC: S1593821HTel :96879747)  informed me that she injured her leg and a man namely Joon Yap (tel :84887830) fell and informed that his shoulders was hurting. They declined ambulance and informed that they precede to the clinic themselves. No visible injury on them. That s all. /* F/20141205/2107*/","","","EDSFOF02","05/12/2014 16:59","SFALIO04","09/12/2014 09:18","","Y"
"W75722014","02","SW","08/12/2014","201405255","05/12/2014 20:13","3","JR Gateway Rd","Jurong East Ctrl","1","1","1","1","9","22","4","1","3","70","60","0","0","0","N","Y","N","N","N","","23","R","SBS2999G - Rear below bumper exhaust pipe drop ( JERG ) Cam Onboard","I was driving my bus coming from JR East Ctrl turning left into a slip rd dir to JR Gateway Rd twds JEI. And turning left I slowed down my bus & when I was crossing the zebra crossing suddenly I felt a slight sound came from the rear of my bus I didnot realised my bus rear was being hit by behind car until I heard sound came from the underneath of my bus. I turned left & then stopped at roadside to check. I alighted to check & saw a white car was following behind & the m/cars admitted he hadhit onto my bus. I had forgotten to jot down the reg no. of said car.","","","JRADAA01","08/12/2014 14:14","SFALIO04","09/12/2014 09:21","","Y"
"E75632014","02","SE","08/12/2014","201405256","05/12/2014 20:55","2","Bef Lrg 23 Geylang b/stop","Sims Ave","1","1","1","1","14","33","2","3","5","70","54","0","0","0","N","Y","Y","N","N","","23","R","SBS8251R, Minor damaged on right rear (YCKR) Cam onboard  Attended S&S","During incident period I had stopped my bus at the said b/stop for pax activities when I felt jerk discovered that my bus was being grazed by a m/taxi (SHD7622Z) resulted some damaged on it. No one was injured. The driver admitted is his fault and willing to compensate our company. Bus resumed service after assessed the bus damage. Thats all.","","","AMOPPR10","08/12/2014 11:48","SFALIO04","09/12/2014 10:02","","Y"
"W75642014","02","SW","08/12/2014","201405257","05/12/2014 18:35","2","upp east coast road, aft B94049","upp east coast road","1","1","1","1","12","33","2","2","5","70","54","0","0","0","N","Y","Y","N","Y","t/4011","23","R","sbs7359X - front RHS v/mirror damaged, CLRG, cctv","I was travelling on the left lane alg said location when  I heard a fire enging approaching. I slowed down and crept closer to the left of the road to give way. Said fire engine XD6183K L/mirror hit my RHS v/mirror when it was passing by my bus. Mymirror flew off and landed on the road. Both vehicles stopped. I took the reg no. and was given a accident claims letter by the officer. I call OCC. Pax transferred. My bus was towed back to BBBP. That is all","","","WDSSOF01","08/12/2014 11:56","SFALIO04","09/12/2014 10:05","","Y"
"E76052014","02","SE","09/12/2014","201405258","13/11/2014 17:50","2","Along Paya Lebar Rd","Paya Lebar Rd","1","1","1","1","7","33","2","3","5","70","58","0","0","0","N","Y","Y","N","Y","","23","R","SBS8787L, No damaged (EURG) Cam onboard  Attended S&S","My Rm informed me that someone had lodged complaint regard an accident between my bus and vehicles. Incident took place was on 13/11/2014 @ along Paya Lebar Rd. I wish to state that I did not aware about this incident and I did not sped off. The driver should stop my bus if any accident happens. Thats all.","","An email from a group claims. I have no impression of this incident.","AMOPPR10","09/12/2014 14:17","SFALIO04","10/12/2014 08:12","","Y"
"E76062014","02","SE","09/12/2014","201405259","20/11/2014 18:50","2","DOVER ROAD","DOVER ROAD","2","1","1","1","8","33","2","2","5","86","74","0","0","0","N","Y","N","N","Y","NP299","23","R","SBS8523G NO DAMAGE (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","On 08/12/2014 I was informed by RM that there was a complaint regarding an incident on 20/11/2014. The complaint was about that I was driving very fast and jammed brakes twice. The passenger claimed that my driving caused her to suffer injuries on her armneck and back. I wish to state that I cannot recall what happened during that incident as no one approached me to report of any injuries. That s all. /*G/20141209/2053*/","","I was informed by RM on 08/12/2014.","EDSFOF02","09/12/2014 14:20","SFALIO04","10/12/2014 08:19","","Y"
"E76082014","02","SE","09/12/2014","201405260","01/12/2014 22:46","2","Midpoint Orchard","Orchard Road","1","1","1","1","19","33","2","3","5","70","54","0","0","0","N","Y","Y","N","Y","","23","R","SBS7376X, Left roof top damaged (BDRG) Cam onboard Attended S&S","After completed my pax activities at the said b/stop I make a lane change After get a permission from one of the worker as there was a cherry picker at the lane 1. While traveling along the road I heard a sound discovered that my bus roof top sideswipe with the cherry picker caused some damaged on it. Service disrupted12 paxs transferred. EOCC was informed and was instructed to wait for CRS. I returned my bus depot. I did reported this matter to workshop and photo taken by AS. Thats all.","","Was on Pm shift and start work early.","AMOPPR10","09/12/2014 15:11","SFALIO04","10/12/2014 08:41","","Y"
"E75652014","02","SE","08/12/2014","201405261","05/11/2014 06:30","4","BEDOK BUS PARK PARKING LOT","BEDOK BUS PARK","3","1","1","1","1","39","4","1","5","85","58","0","0","0","N","Y","Y","N","N","","26","R","SBS6809X FRONT WINDSCREEN CRACKED AND R/H SIDE CCTV DAMAGED (PRRG) CAM ON BOARD ATTENDED S&S OS","I collected my bus to start work in Bedok bus park. Upon checking found damages on the bus. I reported to  WS. I was not the previous BC driving this bus. No injury. That s all.","","I did not know need to make report.","EDSFOF02","08/12/2014 11:58","EDBDAM04","10/12/2014 09:01","","N"
