"201403738","02","SE","25/08/2014 10:08","C","NAF","499","28/08/2014","9","27/09/2014","499","1","","3","BEDOK RESERVOIR RD BUS STOP 84469","BEDOK RESERVOIR RD","2","2","1","1","11","42","4","2","5","86","63","0","1","0","N","Y","N","N","Y","","","","","NP299","21","SBS3410G NO DAMAGE (AMKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I just made my way out of the bus stop 84469 along Bedok Reservoir Road when I heard someone knocking the front door of my bus. I discovered that one chinese female standing in front of the door. She was trying to board my bus. I applied my brakes and the said  subject lost her balance and fell to the ground. I alighted to assist the fallen passenger , Phua Mei, H/P : 94479039. She told me left side chest and leg pain. I activated the ambulance to convey her to hospital. There were a witness (Fatimah, 87162544). That 's all. /* F/20140825/2081*/","(M)(N): Pax fell while chasing after bus.","","","E55722014","SFALIO02","28/08/2014 15:08","SFALIO02","30/09/2014 10:09",""
"201403739","02","SW","25/08/2014 08:08","C","NAF","402","28/08/2014","2","02/10/2014","402","1","","3","Bus bay 20.5 KM _ Blk 535","HG Ave 8","2","2","1","1","6","42","4","1","5","86","81","0","1","0","N","Y","N","N","Y","","","","","J/2201","21","SBS7335P - No damaged ( CLRG ) Cam Onboard","I had stopped my bus at bus bay 25.0 KM along HG Ave 8 for paxs activities. Aft paxs activities, I then moved off & then filtered out from said bus bay when suddenly I heard someone falling sound came onboard my bus. I then stopped my bus at exit of bus bay & then made a check.I saw a f/ch had fallen down & she was seated. Paxs had went to assist her up. She told me that my bus was jerking & told me she had head operation, had high blood, heart attack & she felt giddy too, I asked her whether she need amb. she declined. WOCC informed & took her particulars & then cont my svc twds HG Inter.","(M)(N): Pax fell on board.","","","W56012014","SFALIO02","28/08/2014 15:08","SFALIO02","02/10/2014 15:10",""
"201403740","02","SW","22/08/2014 08:08","Q","FAF","102","28/08/2014","2","03/10/2014","102","1","","1","Wdlands Interchange","wdlands Interchange","1","1","1","1","7","37","2","1","5","70","52","0","0","0","N","Y","Y","N","N","","","","","","21","sbs3719S - nearside front v/mirror dropped(HCRG) cctv","I was driving along Wdlands Int twds boarding berth. My bus aws following behind TIB1226S before turn left. I looked backwards to the left to check before turning left. suddenly I discovered that said bus had stop. On seeing this, I applied brake to stop but it was too late. the nearside front v/mirror of my bus hit the rear nearside w/screen of said TIB bus. I called OCC. No injury. That is all","(M)(Y): Bus hit rear of SMRT bus.","BC reported on 22/08/2014","","W55442014","SFALIO02","28/08/2014 15:08","SFALIO02","03/10/2014 15:10",""
"201403741","02","SW","22/08/2014 21:08","C","NAF","402","28/08/2014","2","02/10/2014","402","1","","2","blk 112 bs, rivervale drive","rivervale drive","2","2","1","1","12","42","3","1","1","86","81","0","1","0","N","Y","Y","N","Y","","","","","F/2005","21","sbs3393Y - SKRG(cctv)","I was approaching said bstop for pax act, I applied brake and stopped when a M/pax fell as he did not hold onto the railing. I made a check on him and he mentioned that back of his head in pain. I activate AMB. Said pax convyed to CGH. I informed OCC.","(M)(N): Pax fell on board.","bc reported on 26/08/2014","","W56452014","SFALIO02","28/08/2014 15:08","SFALIO02","02/10/2014 16:10",""
"201403742","02","SW","22/08/2014 20:08","C","NAF","499","28/08/2014","2","02/10/2014","499","1","","2","Hougang ave 6, bs43.6km","hougang ave 6","2","1","1","1","11","42","2","3","5","86","65","0","0","0","N","Y","Y","N","N","","","","","","21","sbs6091Z - HCRG, cctv","I stopped at said bs and opened the exit door for alighting. when the exit door was activated to open, suddenly I heard sound from the rear. Immediately I checked and discovered that a F/Indian pax abt 60Y left finger was trapped btwn the pole and exit door. I tried to close back the exit door but could not. I then alighted and tried to force close the exit door to release said pax hand. I checked with her if she is injured. She refused saying she is alright. I called OCC. She then alighted at the bstop. no visible injury. that is all","(N)(N): Pax trapped by opening exit door","bc reported on 26/08/2014","","W56302014","SFALIO02","28/08/2014 15:08","SFALIO02","02/10/2014 15:10",""
"201403743","02","SW","22/08/2014 09:08","Q","NAF","218","28/08/2014","2","03/10/2014","218","1","","1","Prinsep st X middle rd","Prinsep st X middle rd","1","1","1","1","9","28","2","3","1","70","54","0","0","0","N","Y","Y","N","N","","","","","","21","sbs3000G - front OS body panel cracked(HCRG) cctv","I was driving alg the 1st left lane of Prinsep St heading twds Sgoon Rd. On reaching said junctn, t/light is green but suddenly a lorry, GZ8773E swerved into my path from the right lane. I stopped but it was too late. As a result, the said lorry NS rear grazed against the front OS of my bus. I called OCC to report. Said driver refused to exchange particulars. As it was minor damage, I was instructed to cont svc. no injury. That is all","(M)(N): 3P lorry sideswipe bus.","BC reported on 22/08/2014","","W55752014","SFALIO02","28/08/2014 15:08","SFALIO02","03/10/2014 08:10",""
"201403744","02","SW","22/08/2014 10:08","C","NAF","401","28/08/2014","2","03/10/2014","402","1","","1","Inter Alighting Berth","Toa Payoh Interchange","2","2","1","1","11","37","3","1","5","86","81","1","0","0","N","Y","N","N","Y","","","","","J/2210","21","SBS3122M - No damaged ( BLRG ) Cam Onboard","My bus had stopped stationary at the TP Inter alighting berth for alighting paxs activities.I then opened both doors for alighting paxs activities when suddenly I heard sound came from the stairwell & then I noticed a lady pax had fallen down. I then checked with the lady & she claimed that her left arm had redness, I asked her whether she need medical attention, she declined. then she alighted from the bus. Aft lighting paxs activities, I then went for parking. When I walked to POS & I saw subject was inside POS. ARM on my behalf informed WOCC, amb was activiated & I was told to wait. Aft being attended to by Paramedic the injury was conveyed to hosp. by ambulance. ( Later I was told halfway on svc to BLI)","(N)(N): Pax fell on board.","","","W55702014","SFALIO02","28/08/2014 15:08","SFALIO02","03/10/2014 09:10",""
"201403746","02","SE","25/08/2014 12:08","Q","NAF","218","28/08/2014","2","03/10/2014","218","1","","1","KIM SENG ROAD","KIM SENG ROAD","1","1","1","1","13","20","2","1","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","21","SBS9838S RIGHT SIDE REAR BODY DAMAGED (PRRG) NO CAM ATTENDED S&S ON SERVICE ","I was driving along Kim Seng Road making a left bend when a Taxi (SHA4026A) side swipe my bus. As I was driving through this left bend everyday, quite familiar with it. Vehicles need to slow down but the Taxi was likely moving at a fast speed.The Taxi driver refused to exchange particulars. No injury. That ' s all.","(M)(N): 3P taxi sideswipe bus.","","","E56432014","SFALIO02","28/08/2014 15:08","SFALIO02","03/10/2014 11:10",""
"201403749","02","SW","22/08/2014 16:08","C","NAF","402","28/08/2014","2","03/10/2014","402","1","","2","Bus Bay 5.2 KM","West Coast Road","2","2","1","1","2","42","4","1","5","86","74","0","1","0","N","Y","N","N","N","","","","","","21","SBS5019R - No damaged ( JERG ) Cam Onboard","I had stopped my bus at bus bay West Coast Rd to pick-up 1 pax.  The pax f/ch then boarded my bus, when boarding I saw both of her hands were carrying 2 plastic bags. I waited & seeing she had walked to the rear & she had put 1 of plastic bag at compartment, I checked on my right, it was clear & I thought pax had already seated, I moved off & then filtered to right & when I heard sound ' aaaa' I stopped my bus & went to check, I turned my head & saw she was squatting down beside the 1st seat & my witness had went to assist her up, I checked with her anything happened to her, she claimed her right arm slight pain, WOCC informed & I was told to check with her whether she need amb, she declined amb offer & would liked to consult doctor on her own.","(M)(N): Pax fell on board.","","","W55962014","SFALIO02","28/08/2014 16:08","SFALIO02","03/10/2014 12:10",""
"201403750","02","SE","25/08/2014 13:08","I","NAF","202","28/08/2014","2","03/10/2014","202","1","","1","KALLANG WAY BUS STOP 10.2 KM","KALLANG WAY","1","1","3","2","17","42","4","2","5","70","60","0","0","0","N","Y","Y","N","N","","","","","NP299","21","SBS5080L REAR RIGHT SIDE BUMPER DAMAGE (EURG) CAM ON BOARD ATTENDED S&S  ON SERVICE","As I was driving along Kallang Way when I heard some noise from the rear of my bus. I turned around and saw a motor-car in black drove passed my bus. Upon checking on the side mirror, discovered that a part of my bus 's rear bumper was damaged. I stopped to assess the damage. The back portion was badly damaged and I believed another vehicle might had crashed onto my bus. However, I could not confirmed if the car that drove past me was the culprit. Weather was bad. No injury. that 's all. ","(M)(N): 3P car hit rear of bus and fled scene.","","","E55782014","SFALIO02","28/08/2014 16:08","SFALIO02","03/10/2014 09:10",""
"201403764","02","SW","22/08/2014 15:08","Q","NAF","218","01/09/2014","2","03/10/2014","202","1","","1","upp sgoon rd","upp sgoon road","1","1","1","1","19","33","3","3","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","21","sbs2610C - rear OS corner body panel and bumper scratched(HCRG) no cctv","I was heading twds HG ave 2. at that time, there was road works in progress on the extreme left. On reaching t/light signal for ped. crossing, t/light turned red. i slowed down and stopped. when it turned green, as i was abt to move off, i noticed a red taxi flash his headlight. i then swerved to the left and stopped to check. i alighted and discovered that said taxi,SHD5051D front NS was dented and my bus offside corner body and bumper scratched. No injury. that is all","(M)(N): 3P taxi sideswipe bus.","bc reported on 25/08/2014","","W55912014","SFALIO02","01/09/2014 08:09","SFALIO02","03/10/2014 14:10",""
"201403768","02","SE","22/08/2014 10:08","Q","NAF","218","01/09/2014","2","03/10/2014","218","1","","1","LORONG 1 GEYLANG & SIM AVE TRAFFIC JUNC","LORONG 1 GEYLANG & SIMS AVE JU","1","1","1","1","10","27","3","1","5","70","54","0","0","0","N","Y","Y","N","Y","","","","","","21","SBS6642J RIGHT SIDE FRONT WINDOW GLASS BROKEN (PRRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I stopped at a traffic junction along Lorong 1 Geylang wanting to turn left into  Sims Ave. On my right side, there was a lorry (XB3106P). When the traffic light turned green, both of our vehicles proceed to turn left. When I saw the lorry very close to my bus, I stopped. The lorry continue to move and side swipe my bus. It hit my bus. No injury. That's all. ","(M)(N): 3P lorry sideswipe bus.","I worked AM shifts finished at about 1600 hrs +.","","E56712014","SFALIO02","01/09/2014 08:09","SFALIO02","03/10/2014 15:10",""
"201403770","02","SE","25/08/2014 08:08","C","NAF","218","01/09/2014","2","03/10/2014","218","1","","1","SIGLAP DRIVE BUS STOP","SIGLAP DRIVE","1","1","1","1","6","42","2","2","5","70","53","0","0","0","N","Y","Y","N","N","","","","","","21","SBS6456E RIGHT SIDE PORTION (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","During incident period, my bus was stationary at the bus stop for passenger activity when 3P, who was travelling on the opposite direction, sideswipe my bus when it was turning left into siglap plain. 3P admitted his fault and I referred him to contact our RG office. No injury. That 's all. ","(N)(N): 3P car sideswipe bus.","","","E55882014","SFALIO02","01/09/2014 08:09","SFALIO02","03/10/2014 16:10",""
"201403772","02","SE","25/08/2014 14:08","C","NAF","699","01/09/2014","2","04/10/2014","699","1","","3","BEDOK NORTH ST 3","BEDOK NORTH ST 3","1","1","3","2","5","33","2","2","5","85","58","0","0","0","N","Y","Y","N","N","","","","","","21","SBS9812R EXIT DOOR GLASS BROKEN (BDRG) NO CAM ATTENDED S&S ON SERVICE","I was driving out of a bus stop 2.3 km, opposite blk 546 along Bedok North street 3. The traffic light in front was red, hence, I stopped my bus. In front of my bus, there were other vehicles.  I heard some sounds. I turned my head to check, nothing happened inside the bus. i continued to drive. After I arrived at the Bedok Int., alighted all passengers and drove to the parking lot. After parking, I made a check and discovered one side of the exit door glass was broken. I reported to Route M.aster. After that, send the bus to Bedok Depot. Drove another bus the same route and discovered that there was broken glass pcs at the spot where I heard the sound. No injury. That 's all.","(N)(N): Bus exit door cracked by itself.","","","E55952014","SFALIO02","01/09/2014 09:09","SFALIO02","04/10/2014 11:10",""
"201403780","02","SE","18/08/2014 07:08","I","NAF","221","01/09/2014","2","20/09/2014","118","1","","1","LOR. 8 & 7 TOA PAYOH T JUNCTION","LOR. 8 & 7 TOA PAYOH TJUNCTION","2","2","1","1","5","26","1","1","5","86","74","0","1","0","N","Y","N","N","Y","","","","","NP299","23","SBS6319T NO DAMAGED (TPRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I turned left from Lor. 8 into Lor. 7 Toa payoh. When I applied brakes, I realised that the bus braking system was a little off. I had no choice as there was a car in front of me. I checked that all my  passenger was fine. At 0800 hrs, I was at the Toa Payoh Int. 2 ladies aproached me and informed that one of them was injured. The Lady that was injured was 59 yrs old. She informed that she hurt herself by hitting her leg against the pole. She told me that it was not my fault. The lady was not speific on how it happen. I directed them to the customer service. That 's all. /*E/20140819/2052*/","(M)(Y) : CFMS case. BC applied brake to avoid accident.","I worked AM shifts","","E56132014","SFALIO04","01/09/2014 14:09","SFALAD02","01/10/2014 16:10",""
"201403802","02","SE","21/08/2014 12:08","Q","NAF","218","02/09/2014","2","01/10/2014","218","1","","2","Bef Opp. Farrer Park Stn","Rece Course Rd","1","1","1","1","14","27","2","3","1","70","60","0","0","0","N","Y","Y","N","N","","","","","","26","SBS6392E, Rear portion damaged (TPRG) Cam onboard  Attended S&S","During incident period, I stopped my bus to comply with the red traffic light when I heard a sound discovered that my bus was being hit by a m/van (GW4416D) resulted some damaged on my bus rear portion. The said van sustained damaged on front portion. No one was injured. 3P admitted is his fault and willing to compensate our company. Bus resumed service after exchanging particulars with 3rd party. That's all.","(M)(N) 3P collided onto rear portion of bus","","","E55272014","EDBDAM04","02/09/2014 16:09","EDBDAM04","01/10/2014 17:10",""
"201403816","02","SW","29/08/2014 17:08","C","NAF","218","04/09/2014","2","04/10/2014","218","1","","2","c'wealth ave west","c'wealth ave west","1","1","1","1","6","33","2","3","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","sbs8446X - OS front mudguard dented(HCRG) cctv","I was driving alg c'wealth ave west twds c'wealth ave when suddenly a car, SJL2331A encroached into my lane. Its nearside front hit onto the offside front of my bus. i called occ. said car driver admitted fault and wanted to settle. aft exchange particulars, i was instructed to cont svc as minor damage. no injury. that is all","(M)(N) 3P collided onto offside front portion of bus","bc reportedd on 01/09/2014","","W57312014","EDBDAM04","04/09/2014 08:09","EDBDAM04","04/10/2014 13:10",""
"201403824","02","SW","14/08/2014 21:08","I","FAF","118","04/09/2014","2","04/10/2014","118","1","","2","c'wealth ave","c'wealth ave","3","1","1","1","15","33","2","3","1","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","sbs8201K - rear LHS window glass crack, LHS body panel, side cover scratches( JERG) cctv sbs7583P,svc99,BC20789","I was travelling alg C'wealth Ave twds Jurong East. There was a SBS7583P infront of me so I overtook it. I entered into bstop for pax act. BC from SBS7583P approached me and informed me that I had sideswiped his bus earlier. I was not aware because my bus full of pax. I alighted and check damage on my LHS window. I inform OCC. CRS activated. Pax transferred. I exchange particulars. CRS temp fixed the damage. I RTD back to SLBP.","(M)(Y) Overtook and sideswiped in the process","bc reported on 02/09/2014.","","W57442014","EDBDAM04","04/09/2014 10:09","EDBDAM04","04/10/2014 13:10",""
"201403826","02","SE","21/08/2014 15:08","Q","NAF","218","04/09/2014","2","04/10/2014","218","1","","2","Opps ITE Dover","AYE","1","1","3","2","5","33","2","3","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","SBS3188Z, Right rear damaged (BDRG) Cam onboard  Attended S&S on","After my pax activities at the said b/stop, I start to moved off. I noticed that there was a m/lorry (XD2314L) drove very fast and his lorry skid and slanted resulted it grazed my bus. My bus sustained damaged on right rear. No one was injured. Bus resumed service after exchanging particulars. There was a pax onboard willing to be my witness for the said incident. Photo taken by AS. That's all.","(M)(N) 3P lorry collided onto offside rear portion of bus","","","E55432014","EDBDAM04","04/09/2014 10:09","EDBDAM04","04/10/2014 13:10",""
"201403827","02","SE","21/08/2014 15:08","Q","NAF","218","04/09/2014","2","01/10/2014","218","1","","3","UPPER CHANGI ROAD EAST","UPPER CHANGI ROAD EAST","1","1","1","1","1","33","1","2","5","70","60","0","0","0","N","Y","Y","N","N","","","","","","26","SBS8540G REAR DAMAGED (PRRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I stopped at a traffic junction along Upper Changi Road East. Suddenly a pte car (SFX5187P) hit my rear. 3P expressed interest in settlement. No injury. That 's all.","(M)(N) 3P collided onto rear portion of stationary bus","","","E55412014","EDBDAM04","04/09/2014 10:09","EDBDAM04","01/10/2014 17:10",""
"201403828","02","SW","21/08/2014 16:08","I","FAF","118","04/09/2014","2","04/10/2014","118","1","","2","HCI","hougang central int","3","1","1","1","8","37","3","1","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","sbs3604P- OS rear corner panel scratches(HCRG) cctv sbs3091T - NS rear cctv cover damaged (HCRG)cctv,svc132","I was driving along the driveway just beside the alighting berth. At that juncture, accidentally the OS rear side panel of my bus grazed against the NS rear cctv cover of stationary SBS3091T. No injury. that is all","(M) (Y) Collided onto SBS 3091T at alighting berth","Bc reported on 22/08/2014","","W55772014","EDBDAM04","04/09/2014 10:09","EDBDAM04","04/10/2014 13:10",""
"201403829","02","SW","21/08/2014 18:08","Q","NAF","218","04/09/2014","2","01/10/2014","218","1","","2","ang mo kio ave 1","ang mo kio ave 1","1","1","1","1","8","33","2","1","1","70","60","0","0","0","N","Y","Y","N","N","","","","","","26","sbs2772T - rear bumper, panel damaged(SKRG) no cctv","I was driving alg ang mo kio ave 1. I was waiting at said area when a mini van, EB9618P hit onto my rear causing my rear bumper and panel damaged. no injuries. I managed to get witness. I alighted to assess damages and exchanged particulars. I did not managed to obatin 3rd party contact number as I was busy manning the pax and keeping eye on traffic. that is all","(M) 3P collided onto rear portion of bus","BC reported 25/08/2014","","W56002014","EDBDAM04","04/09/2014 10:09","EDBDAM04","01/10/2014 17:10",""
"201403833","02","SW","21/08/2014 23:08","I","NAF","218","04/09/2014","2","04/10/2014","218","1","","2","geylang road bs80089","geylang road","1","1","1","1","17","33","1","3","1","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","sbs6628B - RHS front body scratches(SGRG) cctv","Aft pax act at bs80089, I proceed on. When preparing to change lane, I saw SFD3955H on the RHS v/mirror. I slowly move and stopped my bus when I saw said vehicle came too close but said vehicle grazed into the RHS of my bus. the vehicle did not stop and drove off. Bus suffered scratches to the front RHS body. no injuries. That is all","(M)(N) 3P collided onto rear portion of bus","BC reported on 22/08/2014","","W55452014","EDBDAM04","04/09/2014 10:09","EDBDAM04","04/10/2014 13:10",""
"201403838","02","SE","01/09/2014 09:09","C","NAF","299","04/09/2014","2","18/09/2014","299","1","","1","TELOK BLANGAH ROAD","TELOK BLANGAH ROAD","1","1","1","1","9","33","2","1","5","70","51","0","0","0","N","Y","Y","N","N","","","","","","23","SBS3813C REAR RIGHT BODY PANEL SCRATCHES (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","During incident period, my bus was stationary due to slow traffic when 3P, who was turning from Kg Bahru Road grazed against the Rear Right Body Panel of my bus causing some scratches. 3P expressed interest in pte settlement. No injury. That 's all.","(N)(N) : Bus involved in an accident with 3P vehicle","","","E57372014","SFALIO04","04/09/2014 10:09","SFALAD02","02/10/2014 14:10",""
"201403843","02","SW","21/08/2014 14:08","I","FAF","118","04/09/2014","2","04/10/2014","118","1","","2","sengkang interchange","sengkang interchange","3","1","1","1","3","37","2","1","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","sbs6733E - front LHS v/mirror damaged(SKRG, cctv sbs2753Z,svc80","I was driving twds the berth. There was a SBS2753Z which was stationary infront. I forgot that bus v/mirror is sticking out longer hence i misjudged the dist required to overtake the side of said bus thus grazring said bus rear RHS panel. No injuries.","(M) (Y) Overtook and grazed SBS 2753Z at alighting berth","bc repoerted on 27/08/2014","","W56682014","EDBDAM04","04/09/2014 10:09","EDBDAM04","04/10/2014 13:10",""
"201403848","02","SE","29/08/2014 11:08","I","FAF","112","04/09/2014","2","01/10/2014","112","1","","1","TOA PAYOH INT. DRIVE WAY","TOA PAYOH INT.","3","1","1","1","8","37","4","1","5","70","67","0","0","0","N","Y","Y","N","N","","","","","","26","SBS5177S REAR RIGHT SIDE DAMAGE (TPRG) CAM ON BOARD ATTENDED S&S  ON SERVICE","I stopped at a Svc 31 parking lot to alight passengers. After that, I reversed to go back to Svc 145 parking lot. I did not see another bus (SBS8393P) stationary at the drive way. As a result, my bus hit it. No injury. That 's all.","(M) (Y) Reversed negligently and collided onto SBS 8393P","","","E56862014","EDBDAM04","04/09/2014 11:09","EDBDAM04","01/10/2014 17:10",""
"201403856","02","SW","25/08/2014 15:08","I","NAF","218","04/09/2014","2","04/10/2014","218","1","","2","dunearn Rd bef bs10.8km","dunearn road","1","1","1","1","8","33","2","2","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","21","sbs9583B - HCRG, no cctv","I was driving alg the centerlane of Dunearn Rd twds Adam Rd. There was a break down vehicle on the extreme left lane. suddenly a lorry, GBB7647 swerved out from the left into my path. I could not stop in time thus said lorry OS front grazed against the NS front v/mirror arm of my bus causing it to bend. no injury. That is all","(M)(N): 3P lorry sideswipe bus.","bc reported ion 28/08/2014","","W56642014","SFALIO02","04/09/2014 13:09","SFALIO02","04/10/2014 11:10",""
"201403863","02","SW","25/08/2014 07:08","Q","FAF","118","04/09/2014","2","04/10/2014","218","1","","1","punggol rd","punggol road","1","1","1","1","4","33","2","3","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","sbs6723J - front OS corner w/screen cracked, body panel dented(HCRG) cctv","Aft pax act at bs infront of Blk190C, I checked clear and filter out to outerlane. At that time, there were two vehicles had stopped before the yellow box to give way. I slowly filter out to extreme right lane. suddenly I noticed that a van, PA8995G had came from the rear right with fast speed. immediately i swerved back to the left and stopped. but too late. said van nearside center hit onto the front offside of my bus. i called occ to report. i was instructed to RTD. no injury. that is all","(M)(Y) Collided onto 3P van while changing lane to the right","bc reported on 25/08/2014","","W55902014","EDBDAM04","04/09/2014 15:09","EDBDAM04","04/10/2014 13:10",""
"201403870","02","SW","03/09/2014 07:09","Q","NAF","218","05/09/2014","2","04/10/2014","218","1","","1","c'wealth ave west","c'wealth ave west","1","1","1","1","5","33","2","1","1","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","sbs7588B - front RHS,corner body panel scratches(CLRG), cctv","I was travelling alg Commonwealth Ave west twds Clementi on the left most lane. Somewhere approaching bstop aft Dover MRT, a van, PC2646T, overtake me and cut into my lane. Its front managed to pass but its rear grazed my front RHS. Both vehicles stopped at the bstop. I exchange particulars. I inform OCC. Abt 10 Pax all alighted. I was instructed to RTD back to BBBP. That is all","(M) (N) : 3P van sideswiped SBS7588B","bc reported on 04/09/2014","","W57902014","SFALIO05","05/09/2014 09:09","EDBDAM04","04/10/2014 13:10",""
"201403875","02","SE","29/08/2014 11:08","Q","NAF","218","05/09/2014","2","01/10/2014","118","1","","1","Traffic junc of Ubi Rd 3","Ubi Rd 3","1","2","1","1","12","27","2","3","1","70","52","0","1","0","N","Y","N","N","Y","","","","","","26","SBS8338A, Front right damaged (BDRG) Cam onboard  Attended S&S","I was driving bus svc 66 along Ubi Rd 3. Whilst I was at the traffic light, my bus could not stopped in time as the front car suddenly brake due to amber light.  As a result, my bus hit onto the rear portion of a m/car (SFX8917E). I had about 15 pax onboard, however non of them required any ambulance svc. The other driver is a female Chinese who informed that she is conceived, thus I called ambulance and ambulance activated. She then conveyed to KKH hospital for medical treatment. Photo taken by AS. That's all.   *NP168 T/20140829/4080- Tampines East NPP*","(M) (Y) : SBS8338A hit rear of 3P car.","","","E57212014","SFALIO05","05/09/2014 10:09","EDBDAM04","01/10/2014 17:10",""
"201403881","02","SW","24/08/2014 20:08","Q","NAF","118","05/09/2014","2","01/10/2014","118","1","","2","Opp Veerasamy Rd","Jalan Besar","1","1","1","1","16","33","2","1","5","70","52","0","0","0","N","Y","N","N","N","","","","","","26","SBS3702P - Left front v/m no damaged ( BMRG ) Cam Onboard","I was driving my bus at the 2nd left lane Jln Besar followed behind a lorry GY3109L. Said lorry make a sudden stopped, I slowed & then applied brake to stop my bus when I heard sound came from my bus. I then noticed my bus left front had collided into the rear left portion of said van. I alighted to check, the driver told me due to infront veh stopped. Exchange particular & cont my svc as my bus had no damaged.","(M) (Y) : SBS3702P hit onto rear of 3P lorry","On 25/8 - 28/8 I was on PM shift & I could not woke up","","W56782014","SFALIO05","05/09/2014 11:09","EDBDAM04","01/10/2014 17:10",""
"201403883","02","SE","29/08/2014 12:08","Q","NAF","218","05/09/2014","2","04/10/2014","218","1","","1","NORTH BRIDGE ROAD","NORTH BRIDGE ROAD","1","1","1","1","14","33","1","1","5","70","54","0","0","0","N","Y","Y","N","N","","","","","","26","SBS7578E ROGHT SIDE REAR SCRATCHES (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along lane 1 (extreme left lane) in North Bridge Road. Due to a lorry stationary ahead, I had to move to lane 2. While inside lane 2, I saw a car (SJZ2328L) from my right mirror. Hence, I stopped. But the car continued to move forward and hit my bus. No injury. That 's all.","(M) (N) : 3P car collided onto SBS7578E","","","E57552014","SFALIO05","05/09/2014 11:09","EDBDAM04","04/10/2014 13:10",""
"201403887","02","SE","03/09/2014 10:09","C","NAF","204","05/09/2014","2","","","1","","3","O/s Bishan Stadium","Bishan St 14","1","1","1","1","9","26","2","3","5","70","51","0","0","0","N","Y","Y","N","N","","","","","","21","SBS3403C, Left v/mirror cracked on it (BSRG) Cam onboard  Attended S&S","During incident period, I was driving bus svc 410W along the said rd at the extreme left lane when a m/lorry come out from Bishan Place without stop as a resulted it sideswipe with my bus. My bus sustained left v/mirror cracked and there was no damaged to the said lorry. No one was injured. We then exchange our particulars. Bus awaited at the location after consulted CRS. I drove my bus back to depot. Photo taken by AS. That's all.","(M)(Y); 3P lorry exited minor road and collided onto straight travelling bus.","","","E57522014","SFALIO02","05/09/2014 13:09","SFALAD02","30/09/2014 10:09",""
"201403909","02","SW","12/08/2014 20:08","I","NAF","402","09/09/2014","2","01/10/2014","121","1","","2","bef junct of Tah Ching Rd","Corp Dr","2","2","1","1","13","33","3","3","5","86","61","0","1","0","N","Y","N","N","N","","","","","","23","SBS1912M - No damaged ( BLRG ) No Cam","My Master Mok informed me regarding the CFMS. I then recall. Aft paxs activities at bus bay 4.7 KM along Corp Dr, I then filtered my bus to the 1st right outer lane. At the 1st right outer lane, I was driving my bus & then stopped my bus at the un-controlled T-junct of Tah Ching Rd, to check opp dir oncoming m/veh when a pax f/chinese came to me & questioned me why I didn't wait for her to be sit, I moved off & nearly caused her to fell onboard, on hearing what she said I then apologised to her & I saw opp dir on m/veh, I then turned right to Tah Ching Rd & I stopped my bus. And she started to scold to me & I ignored her, later when she went to sit. I left said b/stop.","(M)(Y) : CFMS case.","BLRG Master Mok - CMFS 2014/Sep/0094","","W58312014","SFALIO04","09/09/2014 10:09","SFALAD02","01/10/2014 16:10",""
"201403925","02","SE","25/08/2014 05:08","M","FAF","118","09/09/2014","2","01/10/2014","118","1","","1","Parking lot","Bedok Buspark","3","1","1","1","1","39","2","3","5","70","59","0","0","0","N","Y","Y","N","N","","","","","","26","SBS7408M, Front w/screen damaged (BDRG) Cam onboard  Attended S&S","After I had parked my bus (svc 14) at the parking lot which drove out from the workshop waiting for my revenue svc when I forgot to secure my handbrake after I put them to the zero gear. As a result, my bus rolled forwards resulted my bus front w/screen collided onto the rear portion of the unattended bus (SBS8790B). The said bus sustained damaged on rear portion. I did report this matter to workshop. Photo taken by AS. That's all.","(M)(Y) BC forgot to secure handbrake and bus rolled forward","","","E56112014","EDBDAM04","09/09/2014 11:09","EDBDAM04","01/10/2014 17:10",""
"201403927","02","SE","25/08/2014 06:08","M","FAF","118","09/09/2014","2","01/10/2014","118","1","","1","CHANGI BUS PARK","CHANGI BUS PARK","3","1","1","1","1","39","4","1","5","91","73","0","0","0","N","Y","Y","N","N","","","","","","26","SBS1958G FRONT BUMPER PAINT PEEL OFF (TMRG) NO CAM  ATTENDED S&S OFF SERVICE","I was turning right to leave Changi Bus Park when my bus hit a sign board. I admitted fault. No injury. That 's all.","(M)(Y) BC negligently collided onto a sign board when making a right turn","I worked PM shifts hence to report during off day.","","E57322014","EDBDAM04","09/09/2014 11:09","EDBDAM04","01/10/2014 17:10",""
